index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
(11,),-0.6979271633260746,0.2141383545135154,-0.0502744976349323,0.1714374764956667,-0.07828378913773093,-0.1479105767952644,0.4122315921155517,0.8520757606448134,0.09639610332013787,-0.4031541001618913,-0.50246111306419,0.1255025202304031,-0.03291227760235788,-0.05864331297019945,0.235062726261653,0.007136970984620017,0.1391350902709827,0.6170415464484835,-0.6764679770462256,-0.221478306690042
(12,),-0.2885136455650866,-0.6114623106239176,0.2714352260930913,-0.09799977471930732,-0.3310469097245304,0.4964924613521806,0.07945948096531502,-0.2567110010918465,0.0777847043756077,0.5626329925301359,0.7778940102525675,-0.2633460368604157,0.3118727555270098,0.380345152476611,0.5442044269548245,-0.1580166459466744,0.4397948476147354,0.144157170605088,-0.9588734788504921,0.2147893224126844
(13,),-0.3266924082483219,-0.8754159462643869,0.1868891478268577,0.8201246243737131,-0.3902020136208914,0.6790501974843257,-0.02192456607261783,0.07823380683809245,-0.7044818537123949,0.1582896740980958,-0.1328236814766327,-0.04668715053265504,-0.1864542622930571,-0.1099688463317527,0.1859752101806252,-0.2522471249636847,0.08417901074522305,-0.4243248903272314,-0.003929760218628675,0.7278906900437828
(14,),0.1528760834292001,-0.9067281336563577,-0.4601614227614739,0.7209079105644999,-0.7872882044757664,-0.2230409548450256,-0.02779322332176604,-0.6182642957297839,0.002473047574893084,-0.1474395436971696,0.0735401645598257,0.02747259286638087,-0.04506876322249553,-0.1511394751885591,-0.5533743494208293,-0.2117334673863084,0.1042702886763168,-0.0622822509827336,0.5092945243125139,0.06701514486790766
(15,),0.3898817488220566,0.5165639309809792,0.4527645855337096,-0.0771348250044539,0.4631579095272398,0.1211384617228494,0.07990929362829441,-0.06614909656068452,0.1338370979510988,-0.02935749064370685,0.4467796795067038,0.2482753323441355,-0.6672781054547313,0.02059897117750031,-0.5942621416924443,-0.7350043815598957,-0.2759698865325313,-0.2087132063570039,-0.3178347535033601,-0.2312928912512444
(16,),-0.1203519782868684,0.2369941022740805,0.0132832857342786,0.02047760146798805,-0.1661720938912332,-0.3736887917043936,-0.1104100347653988,0.5384669150085374,-0.01274669831353448,0.06601551292814722,0.04107851204188095,0.6954677123520506,0.1779299017280583,-0.3845209074260028,0.6694015692672498,-0.6812343577654633,-0.7671087035074518,0.5680704178974665,0.5478721513752167,-0.2828975398322668
(17,),0.2937653605748277,-0.5395904797271628,0.05890061799648907,-0.1881623798943081,0.1173185623948131,0.3868560222224325,-0.2555104014322089,-0.07078177764976545,0.5193641815317269,0.6303612207887526,0.1930891790518345,0.2952056936166113,0.1406045641317004,0.5670979205633944,0.02106399000634029,0.03914865500656917,-0.779860162137038,-0.3532386093597687,0.2116422086336293,-0.1073708539522206
(18,),-0.2499368702120029,0.05740004225892714,0.3967336578877238,-0.07841241570476115,0.03330493224541151,0.4429874578277696,0.06374555380778929,-0.9234927365780773,0.5811107394275743,-0.5048544169291939,0.7425414620257081,0.6776754804910655,-0.5058261395444746,0.6010609025809815,0.7049121573263561,-0.1130927782024886,0.3682446427082384,0.2652381213405787,-0.1674829240531823,-0.3540687010704714
(19,),0.2393592507316766,-0.4427198229720304,0.1235070787423382,-0.4765997441241027,0.7565738344622444,0.6912903261229555,0.0813386867803833,-0.06921990094290303,0.4172152091483989,-0.3891574878882056,-0.165831596231776,-0.01476763912477519,0.1205813381976883,-0.6215468221604271,-0.007011040475361295,0.5270401009053038,0.2892690133641084,-0.2056195509518218,0.3085945127016483,-0.3506467680307131
(20,),0.2903530733650429,0.004260810496276468,-0.02409308190312365,-0.05513522680088112,-0.04675427420654032,-0.2946275451910841,-0.4668685705130814,-0.007959777846707872,-0.04619606306230595,-0.3700166482978758,-0.1819584304015532,0.05672462339110079,0.7079281527497365,0.01173366937052833,-0.002224472847489389,-0.2632189870180683,0.121981559523885,0.04762979441106269,-0.5618585276650119,-0.1891930290977164
(21,),-0.02508368937424443,0.09549141517528148,0.1145289982878463,-0.4976735879136506,-0.1738105931681107,0.07222631447688832,-0.02584863303111817,0.2907286732527783,0.3990316984898972,0.1800219319007105,-0.02495132006371531,-0.2214210436130284,0.102733798620542,0.4736825312199345,-0.07092794872359101,0.2452479420187111,-0.4114713275274238,0.1921402992914092,-0.01627529534587357,0.2334390482959262
(22,),0.1217402029892926,-0.1689637659570959,0.1658536967502252,0.5539092645711026,-0.5308871285771342,0.1321877859709269,-0.230253974625951,0.4235429791611305,-0.107746385563621,0.009362324179797099,0.2529732463918322,0.144470655009588,0.4529659477627619,-0.1203382832935027,-0.1155157446836147,-0.349018012425949,-0.5759443997338572,-0.8080712975834015,-0.2153627736171509,0.4623655379718399
(23,),-0.7324476443580396,-0.4787609807406215,0.3137530507602823,-0.71500898546781,0.2728881348324242,-0.6545566320312113,-0.2646399765380226,-0.7671192616987861,0.8410972670323665,-0.800176361106459,0.5869164163649265,0.219252760734516,-0.4504052597805223,-0.7109994319479555,0.1911518330138963,0.7329913933774147,-0.1123350009900406,-0.4874377734003571,-0.2910368285423067,-0.1865781659068709
(24,),0.5248961678459085,0.2031295316578371,-0.5535834045735394,0.8859375182572689,0.4133081769017986,-0.4552873887888635,0.2533760735801178,-0.05104387720333803,0.5916342976641775,-0.4248691711689171,-0.02738608507743368,0.4550099291931477,0.223340038020326,0.02440370195031171,-0.5852475020394087,0.7434494728377065,-0.5540061368858078,0.3365408291184724,0.01842299718529744,-0.2262995390631021
(25,),0.6878832569284441,-0.1542345226900732,-0.7356855078709986,0.1176893442929015,-0.1428513910110202,-0.5057004745257463,0.9358268795335455,0.3724982518709506,-0.5905785704986235,0.01058330643946065,0.4874620817344693,0.2305638935281835,0.5369944523561769,0.7323343323059835,0.1165744074487526,0.3861162092367926,0.5028430431393554,0.192785674285771,-0.1038177207072376,0.6697499543201084
(26,),0.05903170466504659,-0.01496513757348383,-0.3050338831134768,0.5358323172229871,-0.2743677731036271,0.9137502727407082,-0.6529652011566561,0.3430518577245624,0.509890015782204,0.120738402979559,0.5602089155202711,0.8016236595992438,-0.369635717449514,-0.1731146950021438,-0.5732063344445554,-0.1157527122293088,0.5992687969845035,-0.1966723951242807,-0.4437340439156326,0.4452416368097039
(27,),-0.3465160253691647,-0.510152505186399,-0.2282567177218218,0.4486901995595126,-0.3266666522408042,0.2935598801201745,0.5086575125004207,-0.4089849329241579,-0.5284492643737388,0.1142886148028889,-0.2503412022905072,-0.05065180522555922,0.5342849305999775,-0.5611315196599787,-0.8186042173448712,-0.5167780190707988,0.7955400844305365,-0.8161305285496055,-0.5303366413139345,0.7743443916517785
(28,),-0.600786698598812,0.1988083830587268,-0.06737174553842501,-0.1908001450132333,0.03401239116649111,0.6562859696432767,-0.6055442481703328,0.01516275986930987,-0.21540907324959,0.06810587926454492,0.8899925514999664,-0.1234804003789228,-0.3360644904598469,0.3224076584261899,-0.3180193860162921,-0.2145141661564824,0.6842400063020776,-0.7488313383259513,0.8425845905580952,0.3775342284747943
(29,),-0.1274361252324049,0.2627594818583361,0.1032240248527896,0.1438604153889173,-0.1195498817196058,-0.2846335602908868,0.5353745506842353,-0.163206336430885,-0.03286909044921887,0.01995865093369148,0.9186417130369758,0.07175717141413884,-0.1229310115212471,0.3962366353480304,-0.5207532753614432,-0.1734409590585725,-0.1758684143035384,0.6873830859142918,-0.2595674852947621,0.221455428076
(30,),-0.07795733385259751,0.06586712785211735,-0.5022395098713242,-0.302863476165703,-0.2426929768181671,0.3510432736164267,0.6602774986621085,0.08557241934838511,-0.4617690527648807,-0.364236075457782,-0.132979301255608,-0.1861394829654286,0.7732155038028792,0.4523374883287187,0.3146943704068518,-0.1911493794561725,-0.7615105178505773,0.05980080294037021,0.7174121339663151,0.5663016924245796
(31,),0.00713484695965283,-0.1321107099532169,-0.4769227272903716,0.1521755000282777,-0.3247042836467932,0.1865311407810426,0.5894464948208264,-0.4149072712228217,0.3654500215334505,0.6278278088149943,0.2700529889128093,-0.3146768778489018,-0.3462203461085949,-0.7347569844175644,0.073655812119345,0.7979447295568027,-0.5787000436276388,-0.3746692794774084,0.253975106562645,-0.07041172567554876
(32,),0.6858374950377139,-0.006249756683182506,0.1146040525706979,0.6239980963824187,0.6353727387402178,-0.04848813999877122,-0.111549121419717,0.4917730041677966,0.6371786973820583,-0.7978195666192565,-0.3787776466516359,0.1668015193429289,0.1619016830026817,-0.3975442210808405,0.4496781869399672,-0.3135672435299445,-0.2413440712682857,0.5582314256609913,0.7148522084576675,0.0008653502037346619
(33,),-0.4734616325299953,-0.4623316794128824,-0.1797500948640518,-0.2320602430634968,0.4219770164192558,0.4754152421743152,-0.2093747460468258,0.7598587084079413,-0.7555350850014368,-0.05504131101701354,-0.3404610659171055,-0.4646202179352922,0.5219530927366329,0.6309649915632131,-0.8166915489557625,0.65870085226998,0.349324558653519,-0.2026682943194553,0.0235644208654793,-0.1575402777400428
(34,),-0.5148460128873755,0.440495015255004,0.4281122768229965,-0.05920450603991945,-0.06479235241278114,-0.5405661819761771,0.08612781004199183,0.7303100849951193,0.4377442392264144,-0.2344367895973575,-0.2482973587320627,-0.3569832694412245,-0.1491168856266446,-0.6880944167285865,-0.6824792990467896,-0.3790755955591758,-0.1784980844903639,-0.4043499692564636,-0.4118580665032655,-0.934595777442606
(35,),0.4003483827150226,0.7552796185305044,0.04651815911071522,-0.1010404814160568,-0.523714779478627,-0.2804911849772379,-0.3748533279459218,-0.3386356302360611,0.1274868293856661,0.01046713153995538,0.02931194067799864,0.6063682769934697,0.3457840012669646,-0.2085882051303529,0.1208832077449467,-0.2700057141141711,0.8331023233059424,-0.2070609084291934,0.6493882990558213,0.1415518910668512
(36,),-0.2542959322381324,0.1065605840620332,0.5186082892770045,0.1875015552385689,0.1873874429142285,0.1165017952943342,0.4185397018645107,0.1489433952172762,-0.6809157031967759,-0.1450653476942459,-0.4325622973333668,-0.00862036773422202,-0.1435664113495108,-0.3280061386730367,0.5872887528498653,0.2691095665047003,-0.6324132995955676,0.4708059748697442,0.1473887843675057,0.1290802955015807
(37,),-0.4556372605133671,0.08722891949115086,-0.101583647781901,-0.6001583794217404,-0.09130554374983296,0.4206525005343645,-0.02426557524310657,0.1133721494874064,0.2943222910212545,0.601996025055877,-0.09005366225637873,-0.1536929760677554,-0.5333092467512548,0.7359102730922624,0.5629493857235379,-0.2902958676330099,0.08082203488687456,0.5527316717878568,-0.5582927784739597,-0.1463495559078719
(38,),0.493015414400104,0.9127915776269759,0.769533738285464,-0.01305959795357339,-0.2675466371130045,-0.2882954940531676,0.400789187091812,0.4291530465068311,0.2511002205598312,0.2626568403160708,-0.01872751178251814,-0.6410628526880409,-0.152896413113135,0.03444309751449298,-0.04968804972048624,0.3083181124682504,0.5877402326327716,-0.3457101576572786,-0.6968022833152433,-0.2797401992093106
(39,),0.7128287592863907,0.1196750634224286,0.8443786253599664,-0.5087847988975266,-0.2961626639413951,0.1601817468304744,0.3137630622916707,-0.06233013899958506,0.1041141325206707,-0.09563806714800227,-0.4480007629043165,-0.9041503960841334,-0.03258150845475596,0.1363042504257472,0.1252121646045629,0.929134154988279,-0.4910398618797946,-0.5452266612406826,-0.304362709306864,0.1227769830928825
(40,),-0.1739241738246086,0.5088040356357242,0.3258877624676288,-0.2107038842345666,-0.04993527293317118,0.1030384029734679,-0.1529569947519473,-0.1623178753347386,0.5893569882397784,-0.4460126712902596,-0.06407694058706692,0.7659352705550941,0.1618935963693172,0.01657493253385844,-0.0591820599345021,0.7344160807014792,-0.09336144504989496,-0.7726403693361165,0.7028068496420575,-0.11920379265028
(41,),-0.7258687318425534,0.1733335392465667,-0.4499760774096891,0.4755417487706888,-0.1799639404554123,-0.1558381535323776,0.577247434761877,-0.1474961141040446,0.156871755470178,0.7524284439355268,0.4637400533702817,0.3270464309986534,0.05417107273564484,0.2417446869618494,0.09338334536307075,0.3632688299798869,-0.2034224194608398,-0.2300767097357328,-0.4704613185695192,0.001326006117220613
(42,),-0.9299285965873187,0.3764561925435366,-0.007859022086388445,0.6469630956439356,-0.2616734350264704,-0.4410038135203255,-0.5005861274116459,0.522978819795696,0.26178198510828,0.2032690278513742,-0.3699350324954077,-0.4762252516239838,0.05060630785610976,0.218731085295597,0.3344364632516547,-0.3503198333929208,-0.3964027867475411,-0.8381692494779303,0.2911917551326545,0.1504710795141483
(43,),0.1766556326697656,0.6244992849405496,-0.4833673047968051,-0.2604293372359714,-0.4478297455445668,-0.172056163207886,-0.1996147054810889,-0.1142628802403775,0.1941698826573525,-0.05841481982645791,0.02805773574843097,0.08849643746365554,0.3626824352992918,0.757130668711669,-0.1155217811412725,-0.002585761530939312,-0.4697150151247997,0.3628835564736196,-0.3380601214461622,-0.1264544673113394
(44,),-0.3423387429051513,-0.2041567947955649,0.6191080111748701,-0.3558124450274177,0.3305405817099386,-0.6607768362875033,0.137277145369766,0.4187368681514942,0.07180100136372601,-0.1046490295294391,-0.125652476352153,-0.07687844318915452,-0.522015777871738,-0.6085942583603744,-0.5268407832212936,0.4488844137461281,-0.2360705009086862,0.1178866101950279,-0.367872733923532,0.5029329733298763
(45,),0.5154439434623588,-0.2899546758495817,0.5733428471131377,0.4149695593641493,0.2659158727773556,0.7944972684350653,0.4466526641815657,-0.5873412595371216,-0.2966386772937722,0.1371904027651285,0.3336119309307963,-0.1083978432928759,-0.3443532958937174,-0.6460714376422312,-0.502754667306099,0.0004833495047830427,-0.266399282076664,-0.6118395481852594,0.007821894090040193,-0.1313096454293821
(46,),-0.646807243880301,-0.0853772767172426,-0.1782627569668379,0.07961324404373177,0.136126520872185,0.1360929987085143,-0.1903117526738629,0.434954457582181,-0.2232240007706126,0.41193815424841,-0.113205368996866,-0.2037804368039614,0.05949377868767491,0.08230470795437528,-0.6094297000328713,0.02715833915708443,0.8634178555656563,0.4016275572479631,0.2805844654366783,0.1570214792590132
(47,),-0.1542857316776276,0.6396113575190938,-0.008336610504409037,-0.510883055590731,0.01409437844055483,-0.3106693889563077,-0.1089493532283931,-0.2428925214501493,-0.1206464248322122,-0.01939490436914307,0.09809468253417077,-0.658776191042423,0.4488842595801866,-0.5909175540204321,-0.06209118793609969,-0.6017585425213934,-0.4637173131248087,-0.06202263296024146,-0.7231784598205027,-0.1952227335659981
(48,),0.3001792099061658,-0.225399207099429,0.14332731919244,0.1700364041012209,-0.6273273265627564,-0.2785214994363375,-0.1287287631745432,-0.1430901325100421,0.5504067576904734,0.8018279294569393,-0.1196757699886395,0.4982929614568778,0.0698546325478484,-0.4878471909754477,-0.5029444981925436,-0.1104852415561511,-0.0729256465142828,0.4318582519251621,-0.02290919128136346,-0.5683021558903081
(49,),0.5339032225591405,-0.4082998645575141,-0.5472082413418081,0.2007843839759109,0.09338843673116681,0.04490085937645538,0.5989147909193031,0.566975663345903,-0.359873286095856,-0.2999381576223356,0.6317508689944709,-0.08058955396220635,-0.1969898778683677,-0.1983601826373887,0.8210764431476234,0.3271672955365179,-0.5076248112992097,0.5982804430361776,-0.4500335162762219,-0.1721058080711821
(50,),0.07196030652197954,-0.02999975903881363,-0.3021607181399713,-0.5751469398014809,0.5296116495284675,0.3196370237928641,-0.1144800584325908,0.2636434127987672,0.3947231745971055,-0.1155412972424137,0.7122169484790849,-0.157206209937424,-0.2378106208993694,-0.4908232770843923,0.1869148539972456,0.3594366151667792,-0.8341221580788878,0.06219305026636912,-0.4890806433733201,-0.4601783495723578
(51,),-0.1533825347789204,-0.005665365763609403,0.5374117979675146,-0.1651355866942149,0.02684691902965813,-0.4698405755149507,-0.02247930860429936,-0.02748892421912996,0.006494320000911158,-0.04114792481456508,0.5433710790650804,-0.2360477261924984,-0.5057065902862132,0.130312539884308,-0.4700562541785137,0.07009440626434882,0.5636874737091508,0.02476278260520415,0.9138241523209193,0.4312610596140603
(52,),-0.2254558461637821,0.3563702185080592,0.2539173448030408,-0.5635776950301499,-0.01151548224980814,-0.1467951785945915,-0.1486627127513585,0.7594328120872414,-0.2142247132911214,0.2770009268242821,-0.3929321098453418,0.1733268108504995,-0.2478263128324355,-0.7586398512365011,-0.1718952926111857,0.1927215362110129,0.3957781086671325,0.4731236835945237,0.3767092845322887,-0.0421338396941543
(53,),0.5660994724047997,-0.275925740557933,-0.4555385810166093,0.08234436894198716,-0.4228958035702408,0.4031839471100769,-0.5352183568658582,-0.4349315170010188,0.5984058953411562,-0.008185155916523024,-0.1752889796633542,0.4158991747950246,0.2254042424458753,-0.1775733858064424,0.03266566224895151,-0.0007008043682197318,-0.1221530124592877,0.01401342495302871,0.4117292610658138,0.2128550424675115
(54,),0.7674413770905434,-0.443647771763767,-0.8079502202192888,-0.7704425016772534,-0.3662283336149673,-0.1342464811494606,0.1762293571401082,-0.1068797179811864,-0.1360325183914696,0.04601443247532322,-0.1021979463317619,-0.295420333334408,0.6609633081133225,-0.2216954926840181,0.05883607490387699,-0.02870232260273531,0.0003179503367767289,-0.2365787104757588,0.0267352114082996,0.6848718740220949
(55,),0.3753354425705203,-0.3305574225586675,-0.3182549517029215,-0.04720794620687305,-0.543145590475524,-0.05651278142516453,-0.06350855709420544,0.6958075041171063,0.5378612429852708,0.9122587607243531,-0.6435848914929702,-0.631387090798908,0.7967525646550849,-0.6480646475688421,0.5767915878343894,-0.5139022794873653,-0.08342861326990275,0.3236882686880223,-0.7031472029747691,-0.4508876413977099
(56,),-0.3785297750311116,-0.2233517561267623,-0.003267349006435882,0.4627216002707751,-0.5568631267240325,0.783317556464834,0.2870059090547196,-0.1028910357702761,0.1239865606566751,-0.06669904837760832,0.2532196153182681,-0.2893428194240929,0.03885044677717731,-0.4503468682548451,-0.7034929469319459,0.4254387067783577,0.4542916291815112,0.5337581915115286,-0.1992775469491159,0.4130619850825827
(57,),0.08704364545635229,-0.9511467853683813,-0.1894784604029663,0.09911174282412016,0.4618749551641828,-0.2388558738004257,0.1870437951240908,-0.09935899191400938,0.3595639982844135,-0.379715696876635,-0.1874686466829962,-0.2718781676519094,0.5545045091340168,-0.5495217686350324,-0.4321292621071515,0.3801769800361793,0.2141526770630013,0.1923855270674362,-0.2161163581923435,0.1722219678520476
(58,),0.3323001742159312,0.413569905666636,-0.8265799979423487,-0.6881770406483485,-0.4520480203508415,0.2083236509498853,0.6463446716526776,-0.139085528044422,-0.4830791062103002,-0.04797092364106248,0.1923808165437735,0.4801065483240409,0.2011609424741748,0.3573592672910674,0.01437498737549814,0.7390719978828549,0.435648488792213,0.3194758473337704,0.06018615123290721,-0.1616763746953382
(59,),0.2332760744093075,-0.678556618227812,0.0927804536620342,0.5181996491027352,0.5330490197826108,-0.2444156760970562,-0.9560732504276014,0.1633994370547804,-0.3158599567571015,-0.2437092522441424,0.636967970341004,0.2399316381200096,-0.1600490783306513,0.0659372758934817,-0.433556727598305,0.3588835976888857,-0.104848446221634,-0.1304269136137466,0.1416039538512384,-0.3527947404601927
(60,),0.4702051496792531,0.05409761013568981,-0.7294283836115114,0.070095636209286,0.1668639221720173,-0.4283611388572469,0.7166278857874162,0.07377958053570893,-0.5026286293979664,0.2435132089796617,-0.04036384768564399,-0.1898651202781328,-0.5722690695061625,-0.2793515402328441,0.3411474813713345,0.2186423060534157,-0.1761011138735087,-0.551496992137112,-0.9852950170060822,0.2640114133191955
(61,),0.00781126606222371,0.1013530771088224,-0.4660087352331328,-0.1409781156810352,0.1802941630387288,-0.5141167358431364,-0.2889071443300942,-0.2132061457591138,-0.07018419981080459,0.09247411197188926,-0.7309970204492084,-0.01993207843520284,0.4529299788464537,-0.3709591270666341,0.1187732921050637,-0.3103395643122443,0.3945830017574284,0.1384462284266615,0.3204098814891616,-0.1936116149824625
(62,),-0.4032107899413621,-0.06396248690674683,-0.8281800090331751,-0.1495810666896337,0.3431708857152668,0.4736102868930074,0.7323778624482119,-0.2753232897013955,-0.7114432194967236,0.6434373790248862,-0.7140377099816912,-0.4406245585139796,0.1185198919264061,-0.7145320179960477,-0.04233274037162055,0.617396067115303,0.1383194797454628,-0.0858795329641927,0.4865440316052693,-0.1810363307946517
(63,),-0.276962766324561,-0.1268813018133756,-0.5160768010876766,0.1976258555637244,0.1908299524026894,-0.3237407618588026,0.4584837646910202,0.4231281493240396,-0.5042259123445197,0.1481776484361215,-0.003750400424966216,-0.1449401824058942,-0.5359404870859347,-0.09027593433145675,0.3350045294227995,-0.555352930233619,-0.09060916271275687,0.3827368919789283,0.427082006040838,0.3249816986405606
(64,),0.3416726154758744,-0.5240249791658286,0.1775995048048126,0.1608392984224399,-0.303217203702692,0.6582517370543766,0.01480834256082883,-0.4779925249391633,-0.3086817605115557,-0.4315192426122698,-0.2234416239235093,-0.2238584027467451,-0.3070899385978044,-0.714007728986414,0.1514814578460895,0.8542316258474482,0.2657883782518541,0.01405270045144658,0.3201734314164045,-0.5068991050772444
(65,),-0.198529616172033,-0.2883992900419959,-0.6556474857419923,-0.0270781384293892,-0.6412444253466822,0.8781132162985511,0.258139212125683,0.09261025638165188,-0.1118679694190255,0.505013361783628,0.1927896262998695,-0.09303845287089563,0.0306621325928233,0.1242634281670639,0.5729469356273292,-0.340583919435995,-0.2363256680394122,-0.08854603209667211,-0.04327035203247931,-0.2197773393892416
(66,),-0.5359737807799025,-0.5220811407750232,-0.7133101783956315,-0.02525401995122209,0.467441846513188,0.4129087056203325,-0.1373053968744764,0.8151311661088296,-0.7574015049276225,0.3819742859400974,0.3943358147413952,-0.1944336883928138,0.6903245141827653,0.8327315166716839,0.6188276463315899,-0.3788642311739091,0.695048011517868,0.4374322610728649,-0.7379434380048201,-0.292433414543336
(67,),-0.2477577470609839,0.02494319194173183,-0.1401211322677012,-0.01889825963593905,0.3531042263334582,-0.05551507576174924,0.3009508805635991,-0.1831508990240356,0.0731688326456479,0.2258156751905635,-0.09844421351313451,-0.4872308785746063,0.4496996731241664,-0.2161711991218802,-0.803873146955447,-0.2008176109160525,0.9100728636371834,-0.1083481758917827,-0.7423960190243949,-0.03301814528180358
(68,),0.6556248984181569,-0.5943858907550919,0.7375378793749239,0.05836412904776056,-0.0687085281510379,0.1644726458603707,0.04260164780441056,-0.04304725318765223,-0.248762292053214,-0.1046262746183202,-0.2233573337595012,0.7777412528895176,-0.06815101937117185,0.4646058900904987,0.0733590625966063,0.06507964739542582,-0.1991550429892545,-0.2963012732507794,-0.1061498584641837,0.01215291582713318
(69,),-0.2385433502266181,-0.02587267198950161,0.1491494276804197,-0.3038004902643203,-0.2986018497836092,-0.162276565180354,0.254431472239537,-0.04639187115295001,0.2819945376959076,0.2354652674178208,-0.5405038014655252,0.363601189411435,0.2750038808003405,-0.2939113115964544,0.2535845258724359,0.6240467321190641,0.6418971182365623,-0.1143503736146794,0.524083460915335,0.7148446863550908
(70,),0.3582350195614163,0.1791631341157969,0.5395709176019011,-0.3756666637015095,0.03479256010969534,0.5167989477538898,0.1057938942640706,0.1698374133018947,0.1308981067990401,0.3560754082678972,0.6105166612927695,-0.07788170495223568,0.3836826436016255,-0.6351970917604393,0.200079689989055,0.03122703999040821,-0.1001287192303945,0.3453483521240844,0.34756448170871,-0.1497581426184018
(71,),0.1000413269033326,-0.4090034357453387,0.2628434946681264,-0.1786313634077994,0.9145580585062203,-0.7803682293692223,-0.004364253910988575,0.03766776868757379,-0.4827605499713793,-0.0344694353516114,-0.3120400590786547,-0.2236038219426856,0.1198686107514352,-0.1323501352747825,-0.1510033115620876,-0.02786259619176368,-0.1919182495658478,0.134601168651752,-0.5119818398559425,-0.6401472007831315
(72,),0.1272888654833643,0.1521985453012771,0.007598832281703105,0.1667630442963782,-0.6698567040540784,0.238120097538369,-0.07518652101504641,-0.4311448795018376,0.001531492366303289,-0.7458740710402595,-0.04840934930564944,-0.7062762058737463,0.4461842070220082,-0.07058446823095554,-0.04380596596600964,0.656806623020608,-0.5879119334706556,-0.02141808828770512,-0.3276401701339129,-0.1079267685685826
