index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
(11,),0.159638336399857,-0.7722141780605314,-0.5580704725181019,0.3560049700388832,-0.5617768501561046,0.183825294227142,-0.5254440549100572,-0.3581666224239687,0.1757747991400718,-0.1946131852720951,-0.05371770318337032,0.8902625928625167,-0.09749734757707995,-0.5724058243153327,-0.9439276682323605,0.4706517163629628,-0.08585520355374177,-0.1932862615428566,0.1822217470595378,0.313272437049162,0.1762579590045792,0.8475177263228837,-0.7466198025810683,0.1176421260121627,0.2857764996609798,0.5354658266275052,0.6346287858351098,-0.04832245726517781,-0.881140291374922,-0.4586636083524609,0.1384037650907635,-0.2961515865065085,-0.1766445495265795,-0.1992299013182492,0.2277069391916221,-0.272302346617967,0.5400191247768233,0.2642204658813206,0.4248163310833791,0.4332452016288996
(12,),0.5144988830381305,0.09898639195802827,-0.1895904451284933,-0.2203113269309116,-0.7382375895375525,0.2989096237558796,-0.7112620388028776,-0.7287445995240485,-0.373871250220272,0.2475356416524547,0.6582236447710024,-0.2130009675687654,-0.5127921872530015,-0.4962744484632775,0.2053012411521714,0.1453970025663969,0.3337510212703803,0.5468015621821543,0.1109333487334262,-0.01319694540077761,-0.1356274562821209,-0.3593938567753258,0.1314449853161647,0.3986684368056515,-0.5836217769185268,0.3048177713429389,-0.5141309311318414,0.1323383285763213,0.562904256459586,-0.8040378709313768,-0.4003590077543857,-0.5536806505613294,0.7094246635705168,-0.2718532578928405,0.1914026941606792,-0.3646399206519547,-0.08269270057623296,-0.5227222692792963,0.07185667110702032,-0.8717453068190804
(13,),0.3270575838902952,0.09255481220148823,-0.8775189048607289,-0.2937765594535329,-0.9241569274365429,-0.2594140132177893,-0.7763046947155144,-0.3333201311620806,-0.6401518198498968,-0.07985955764078025,-0.5042677017820049,0.1995145012728918,0.6268225458727049,-0.666216843975014,-0.480326362266015,-0.3090511655036853,-0.2373440104011751,-0.6902936549858005,0.3128965451138431,0.1623768788264349,-0.6727767004105134,0.3643022327590959,0.04157550029882778,0.2328630721670303,0.3922600927015275,-0.2545548039966068,-0.6841044353089475,0.4683784882182981,0.6076195360768868,-0.01983315679549691,-0.4101519044914943,0.4438862617172865,0.3420421198952289,-0.2946538978098336,-0.6976511660629829,-0.5704504171409226,-0.009344029097808737,-0.4773074113646772,-0.04461954951859409,0.3425217854080601
(14,),0.03560084729114144,-0.5507753016390986,0.2143840264781265,-0.4477838209371675,0.3764315289173871,-0.1403971499063617,-0.5805774431585734,0.4220562683197506,-0.57863992146691,-0.3019196897186383,0.7456990044576465,-0.5091191967087452,0.3896657300374844,0.1257880459284259,-0.3473733333204393,-0.06002033748525623,0.129821181882299,-0.5605957682839067,-0.5110350049528615,0.1315037458457013,-0.03015231521061409,0.419219480947814,0.02145116464499969,0.3035509843764351,-0.4463314034801403,0.1332110813023205,0.2943381344770152,-0.716491522819291,-0.648093147507391,0.1426382486667538,0.4196977987282035,-0.466884889307105,0.2636116347571345,-0.7327630461932289,0.4233539957801394,-0.2835251195508547,-0.3496483778258422,-0.0359711822169254,0.06204551115869811,0.09865164921821146
(15,),-0.4276418725330583,-0.1111697100333109,0.5984775151261535,-0.1188888053267728,0.08179013835182758,-0.7836117031610085,-0.4603120563350525,0.644247905839335,-0.6298135684383098,-0.04077868822562325,0.5304651798624919,-0.5575480222251964,-0.2639845475498548,-0.4301056331754811,-0.1572529889614406,-0.4530831957412193,-0.2661104581577766,0.6158960098143478,-0.02601944557980695,0.7515664099249489,0.04398841853571867,-0.03268491705370763,0.3069945166557143,0.2192895585989265,-0.04334176997811084,-0.8675705904957096,-0.7816552891529092,-0.2237306810123724,-0.3288329069581073,0.2657481246281119,-0.3323004536049771,-0.03155601714028816,-0.7679001652145201,-0.0899765488962756,-0.002694701082704538,0.3929331026015375,-0.126875641034937,-0.4894475469085693,0.1320802645075633,0.3274027052170508
(16,),-0.2216029815990462,0.3536322888216297,0.4104485616203338,0.7175163554928627,-0.7152656868202455,-0.2444654959571677,-0.05933915917476944,-0.6149858471581795,-0.1775980246759473,0.572233110026414,0.2488594447202997,0.04537451652601432,-0.327558602790156,-0.7646926293443855,-0.5915660729547599,-0.0701647999333403,0.6085276780128409,-0.3683780135439726,0.626051557549625,0.7324066638274679,-0.8813254781629396,0.449687181022652,0.4360416960963328,-0.4170234385167753,-0.7095790665395123,0.7009279495400158,0.3482709983650167,-0.8681378905440544,0.1873658154288234,-0.1995137311461085,-0.5810296241537001,-0.7613177822005049,-0.318307337014736,-0.1085849875841095,-0.1418200878416683,0.3310516216000885,0.4551546933717688,-0.3108591429225939,0.1134282468224558,0.5160459943058106
(17,),0.1018744709228211,-0.2475300419321576,-0.04066379511751761,0.5119446141300048,0.3509292858467433,0.5598996284184797,0.4108648016105183,-0.1339813740975522,-0.6582546174922126,0.2116471950282107,-0.5041847714475045,-0.3959399535984092,-0.4374230752251586,-0.05638635401380254,0.01018984270660728,0.1370440236199068,0.5788149706341318,0.1331917980344206,-0.2309319783118233,0.2680797423689626,0.6435889179379772,0.4004335683416105,-0.4077158829127009,-0.6835610793216593,-0.9072347918149568,-0.02526566268374231,-0.04135469268610625,-0.2472303438910189,-0.1778424682874565,0.7614179511224299,-0.1441188570501772,0.5811449811596052,0.7865494782746544,-0.03694763306429782,-0.6157216616612056,0.4326978424767471,-0.002282227324655314,0.3067590219151618,0.3372309581109353,-0.2537033817251013
(18,),0.03628928162735368,0.02957379909092589,0.6779962976951185,-0.1752692919381693,-0.6053085943700197,0.3384431534359578,0.01712662783949392,0.3431674484093102,-0.3177670942169017,-0.2037142285530177,-0.6470617480636234,0.2473683421359983,0.2541194902247564,0.0493579380405611,0.3783770830244632,0.02431058682383463,0.3036897067814919,-0.6109863457338847,-0.4190486865149127,0.1964377481687421,0.3978677412814899,0.2154970015678978,-0.3239697356841958,0.4501039018009632,0.4107050682754783,0.28096045158894,0.7525218091674757,0.003694359161373839,-0.2520818179132422,-0.8463223127379458,-0.6311276053316919,0.3388731198970526,-0.1376135252069415,-0.1080895158069615,0.08221866292794908,0.2964441987944721,-0.2458626170210853,-0.7019126011497576,0.1311313027197836,0.7291261971051899
(19,),-0.5174839269327399,-0.07424248358525132,-0.004535426754512906,0.4249051156872683,-0.4522512476327899,-0.5991861062100636,0.3313573784928309,-0.208878883719662,-0.2454793587986972,-0.0212903409160865,0.01911619302602013,-0.07213077380092181,0.7417878228179864,0.03237023344588599,0.4027348667906157,0.3436159881776304,0.2238213476655235,-0.1927624792534808,0.03143435403348221,0.1004257461307024,-0.3684139092819348,0.3741827148932997,-0.4954469598963283,0.01829094749037097,0.01654569200450445,-0.07266222152712837,0.1299480156278623,-0.4259162639767488,0.2965360962395951,0.1952088340743096,0.3510130104918624,-0.2952822077210551,-0.1987841591027724,-0.4510069943263642,-0.3240192153479236,0.1349137012077741,0.05385945068500791,-0.1332654037027081,0.06032998901175896,-0.4306089931789304
(20,),0.6731110979261388,0.4370400724347828,0.5086722475332636,-0.583773075210299,0.8342075675808989,0.5177903480384598,0.0572862372824483,-0.1511386364774026,-0.3198072992308396,-0.1758471589890786,0.2423599281476744,-0.6791726587092837,-0.5576399988684945,0.03580312050963003,-0.4419176297998478,0.2926784756000699,0.3587094257941797,-0.5011036800054731,-0.364647147954971,0.2774266851124816,-0.05427091527202399,-0.7078054658862608,-0.1238611881037012,0.6836636794685145,0.1729316564753391,-0.3767376747257435,-0.09676597180993934,-0.4003189401885743,0.3353703657153415,-0.4145604087270166,0.7480902138896771,0.3476471446677372,-0.1157312570989085,0.7724570605802941,0.04672425362846494,-0.07719400160329382,0.465789106742528,0.4915302764392713,-0.3462580294453326,0.1914157442390399
(21,),-0.5900390228331859,-0.7763581097569701,-0.1037203408217034,0.6172060934806661,-0.384477369306037,-0.7039842004816705,0.1505269397450294,0.1821971380959156,-0.07869469097367499,-0.7049804624517124,0.4412146527427092,-0.01310076944256944,-0.1701908954607327,-0.08156066016301783,-0.00788972954560807,-0.2755780198430746,0.1153191105478887,0.3464554076964849,-0.7579057097817807,0.3217171873265116,-0.6141326163982399,0.819891430874315,-0.4664830509904748,-0.4223666801803885,-0.4297512429373741,-0.2819102808082734,-0.3746802912862164,0.0729752298585585,0.2889103904615954,0.1136162569386291,0.2150977117396357,-0.2632731931309739,-0.8028581111171885,-0.4311011718953498,-0.4188448692794927,0.2227961710640253,-0.02010013212363826,-0.1386463181666941,0.2601676311308647,-0.5648575603745427
(22,),0.06267708574263887,-0.2152063272754089,-0.4789090327819778,-0.5846998981693726,-0.4135009615342486,-0.2262944766415236,-0.2407932187250329,-0.0704812308568335,0.3840206111303257,-0.5886128192227186,0.1797247315044002,-0.2333320694459343,0.5074903099494462,0.01866553657192277,-0.1417341866232964,-0.2595902344739984,0.1271287085463342,-0.03913976611932585,-0.04674735977285271,-0.5681029475196319,0.8873812621769783,0.3558638521110378,-0.5062498354608056,-0.01402263116552471,-0.4352177712509812,0.8363912780782135,-0.7965323329893126,-0.07315699955408905,0.02732020018387761,-0.5130046717058497,-0.7980348122832812,-0.4414020777984892,-0.9630674397531178,0.1948473474523733,-0.4263128403748034,0.469171197636688,-0.1148126484389397,0.5572866790132684,0.2560177225711181,-0.6870278217810613
(23,),0.2435905441176591,-0.01338148605233969,0.1519551912925575,0.9083077036997315,-0.392665991044883,0.2261356415833798,-0.1486242350529636,-0.005777948297989388,0.4311003208824414,-0.7556735906728433,0.03431506181388,0.3753323508807586,0.6020535363568251,-0.1083422053086491,-0.5869833348193757,0.3494927729409358,0.4697199595689948,0.4109369206164437,0.228283545588803,0.1522991056766484,0.7115525819849238,-0.7497291177665466,-0.309019143312929,-0.4137309667856381,0.8862114589545366,0.4265221258984946,-0.2396163305836906,-0.03960070416854777,0.295747733140838,0.2748882118429801,-0.2806765884632219,0.6594757305682335,0.3319093990475471,-0.1810152832987033,0.05094228909122117,-0.007334431568604138,-0.08785217171604176,-0.3028250555337724,0.4419097051675959,0.5569229496784913
(24,),-0.2278643333589536,0.1110967366321506,0.6610640783753047,0.0233199445549335,-0.2343250514828876,-0.2782370241801376,0.148666179391445,0.7143892607093455,0.05515879625123155,-0.5540267535367374,0.6321058791436577,-0.08452365494716835,0.5784332026900472,0.108239907582946,-0.2669407074866894,0.1799762809356735,0.7409460022034209,-0.6560114989896214,0.2786584179166819,0.6389604220493916,-0.6921243995971702,-0.1516712857962911,-0.0930117795284226,0.3535203963313316,-0.3137317723752536,-0.1774454799359578,0.3688911227890329,0.328345398001826,0.03158785858163843,0.5061883183883622,0.5310499876073816,0.183367502245808,-0.2827705871406331,-0.4116911233839851,-0.1152898156043249,0.03187376229831959,0.3137437620608362,0.2206268464873424,0.5423697431460988,-0.2707755026178522
(25,),-0.06029409604965563,0.2053579320319034,-0.02368593981370382,-0.1908362961782611,0.3150190542896488,-0.6094777146931682,0.3482676266095248,0.1327839289102782,0.1765187856146742,0.4047222368130777,-0.04251627973723349,0.7977689048611195,0.1838187407462954,-0.6201090931283957,-0.4899451574047057,0.3097232248328666,-0.6825184614027798,-0.5291204473630922,-0.3226069839971671,-0.3556809454288478,-0.4173111478672156,0.4085493923318533,-0.2005582471955069,0.2390494650432609,0.4208813260194932,0.4021093242434196,0.248559679813221,0.2738274437508569,0.2570993615885654,-0.3958317442104566,-0.1570308081415591,0.4040893294431661,0.286174328347811,0.5516373562515186,0.2844769774766694,-0.1380469319776453,0.4445394058138197,0.3378700104455595,0.3125299214233737,-0.8404422786711063
(26,),-0.7337920881330429,0.5252794149592553,-0.4190129556135094,0.4251421334441309,0.314357764526203,0.0773347018003494,-0.06057292791346844,0.1494978661360252,0.6001834257839884,-0.02348587752561049,0.7245023931711507,0.4048799224678398,0.4052936946373337,-0.4274053197507431,-0.2253746334409297,0.7029145258505105,-0.4783751222866689,0.2643026758903196,-0.09426930713793269,-0.1705660703025484,0.1168007943368747,-0.05224245318700926,0.04471028851939923,0.2177744445787083,0.7668814709572983,-0.3366427220719582,0.7224435765883204,-0.7525477110682204,-0.4165964333965165,0.1376245985887911,0.2312877641542681,-0.1896716634378449,-0.1206291126021798,-0.03541502333899593,0.1453636493394289,0.4371324504262988,-0.6058861503830659,0.04153958789213319,-0.09810221926579404,0.1381953301550228
(27,),0.6135590024759512,-0.1336297240782541,-0.3359833813065677,-0.5795329993672129,0.5879812471162245,-0.2098583485377668,0.104243711582499,-0.135095710370661,-0.05024274465191003,0.1398067759295852,0.3738467387500507,0.1642428475224786,-0.8612384625423001,-0.06510554178085565,0.1003053660996895,0.3784760035163719,-0.5934370351629633,-0.7749950420963264,-0.3965517459051604,0.4493732726169002,0.8061618388484986,-0.08504762860050719,0.600121064756327,0.4916850351861759,0.1563082512666529,0.3876762034720719,0.04754014497682368,0.1352570042741627,0.06698813875071297,0.6565442896825022,0.1780015032039897,0.3242800246509183,0.3788782386871969,0.3986328537879561,0.1765009602505697,0.3465339981891191,0.5687165732051905,-0.4426186647538389,0.3209925164422721,-0.1037215694023857
(28,),0.5642724105663901,0.8999469941911145,0.8563261368372891,0.439914924625376,-0.558402286459896,0.4942415920515527,-0.06990479828798485,-0.2460694345292999,-0.1486183274570163,0.1519685646420103,-0.4423352082555018,0.08073169557939083,0.001973333350240081,0.2659118459588963,0.2496976706933367,0.09608004792638392,0.712238104785784,-0.0311636677535842,0.4834604166876442,-0.006038227022425346,-0.2637370684378574,0.1902645870644818,-0.05216243056914649,-0.5279639857602751,0.5581734474333808,0.4565150689418156,0.6045319606371324,-0.6230182193341252,-0.2750183815726079,0.05043755594913968,-0.492594385067523,-0.6086887558854875,0.0715170915395111,-0.4515345552431568,-0.3323676781522379,-0.391001011118081,-0.4494361240444041,0.1446601956025172,0.6349478154053261,-0.008728695058889624
(29,),-0.5243668778023192,-0.3267145838901501,-0.7283049878788123,-0.5233635377434482,-0.3820648590177357,0.1113847433963226,-0.1241574946939229,-0.8502944950360911,0.07994143868034442,0.09564804433520396,0.4360963895887782,0.4322828450675892,0.5898756175185242,-0.7893938893335055,-0.5398612960899549,0.09187022449809823,0.1661755913562116,-0.4271791288783097,0.3236458286911038,-0.6941714083518703,-0.0459620378900325,-0.7684469198992687,0.2322398408137221,0.5100363787671144,0.4462711187836852,0.2577358293254993,-0.02774810171226566,-0.7398808878827695,-0.003520699362482671,-0.2138019252673322,-0.01691565070269074,0.2862692001672116,-0.4480472960145804,0.6189581711871801,0.3980773562777645,0.4269520768195779,-0.483855865325229,-0.5964221063278768,0.4008979244698768,-0.8794277472300832
(30,),-0.6105579269450329,0.4622365693092282,0.2693561076627846,0.5017552113725736,0.6647667958864178,-0.3730777850289499,0.5075070953467828,0.156200869522772,-0.4517261317450819,-0.4870743693164432,-0.4637064873337774,-0.01608220567262153,-0.07272602524340499,-0.07364534294397285,0.6206826256553901,0.4009492803387014,0.3791652431227071,-0.01141767651599701,-0.2085660524232278,0.8661237271630712,0.855234391813339,-0.05322010049435594,-0.3405832794259812,-0.4303891103701399,0.2964416015103272,0.08378979195894598,-0.1760837847222184,-0.002549020612023223,-0.04497089049971437,0.3625722081379649,-0.2105458739295479,0.1404852864601204,0.7452375588668566,-0.3652743705750254,0.5887311542983475,0.1707360512435653,0.2852270990389528,-0.4250909183050896,0.7701974264131402,-0.2579667730084558
(31,),0.1228083147092768,-0.7133058273031543,0.04268770200840848,-0.1070947615514635,0.7047816337396771,0.6541396089527886,0.09056783668427798,-0.02798987792853513,0.1394877853006089,0.3484999476022995,-0.7242602118873361,0.369741231481401,-0.7856752458916643,-0.1373718475990268,0.3616746108963216,-0.6308516795544692,-0.5612928172732551,0.4393605695422635,0.1037328805178959,0.2850220569238697,0.1261500958640709,-0.2541574016430943,0.2161817749270085,0.2275542909678074,-0.1038249939937362,0.7274824276161961,0.2285037574670424,0.3331686097264294,-0.3157111477036377,-0.5441423375058008,-0.1533809780243695,-0.0209554438109904,-0.8158286290412844,0.06072825798907866,-0.8977701777206771,0.05363362118388758,0.4421989890227179,0.0691258200656073,0.1730769423332428,-0.3096907087578878
(32,),0.4562614673322724,0.1673446251891525,0.9649935640884546,0.07246028760529444,-0.6363563344485599,-0.3157991120200812,0.2533650030640668,-0.1549758004453166,-0.2161424167056231,0.573131392774767,0.3811748114274229,-0.2008805151327848,0.05790846813271386,-0.5244522611539394,0.04847305979211679,-0.5551801642398517,-0.110501747440335,0.2517100256207414,0.2952237510351235,0.4445467056903872,0.9338401388834473,-0.7209995524318288,0.6279908919263433,0.6943344599609097,-0.0732335815329328,-0.3265771472820364,-0.1035863524447328,-0.1701770701471391,0.6621617777703965,-0.3650033096231232,-0.2055501816388334,-0.4170871462931063,-0.6324166872404458,0.1232674083131099,0.2134057567781423,-0.2787132694191341,0.1488925938486395,0.06902975204843459,0.07158063699377716,0.2315072755831023
(33,),-0.4519877037126212,-0.290717143818188,0.1884239967380005,-0.3933990870048334,0.007626952945402721,0.06188427324475898,0.5752201329633706,0.2137166020309322,0.4150967714239751,0.7863696992894896,-0.2324239819540745,-0.217501654195204,0.2952986383768909,0.08826132535206999,-0.09189605424001601,0.6811121681969603,-0.4529009761960675,0.7741537252740422,0.1318859467046635,0.8688457157531402,0.1880663916864085,0.2894287972613547,-0.564138440765001,-0.8133076012529157,0.6909274345966416,0.4910043957337268,0.01309560811413285,-0.03481712426962344,-0.03032291699160961,-0.06844801056360197,0.3178772368277687,-0.2230880995194071,0.9511184855367469,-0.669237533021717,0.1105133285978039,-0.4353493966520234,0.6501185779932422,-0.1417095257480162,-0.7478326482093538,-0.5321233493282709
(34,),0.0154883754212245,0.5358303920175206,-0.1755162066000082,-0.3173741818831833,0.3342594162798097,-0.3034570564816544,-0.1884856611262412,0.7547349332065791,0.6253717054228379,-0.2530082848927507,-0.1581087318927028,0.3427546610738276,-0.05161439206174501,0.1079236394603675,-0.7160237325272055,0.2507120200095924,-0.2860731486026779,0.2565235692192624,-0.05936156112054281,-0.652196666773564,-0.3101626167097948,-0.1260209055623158,0.1456740223172136,-0.5748725290087103,0.08612930406619335,0.8460750369474169,-0.06640642960676324,-0.1026225304350937,0.003927369624889043,0.0694150952477795,0.538444232520622,0.2738013731451261,0.00348576132224665,-0.1064676084203516,0.2172675557051923,-0.1006108029759333,0.3983234982832584,-0.110084295014452,-0.4250113388447311,-0.1108098484075322
(35,),-0.1238158791002009,0.2492735788761178,0.1900096261868645,-0.06687220545601846,-0.2862498237554744,0.3032510243476766,0.8329155609344109,-0.3971727612384773,-0.1900091930280594,-0.36272340305213,-0.2421890686862508,0.09998429592157482,0.04303779203829305,0.6550458204719247,0.2896668373523986,0.49456543124335,0.5261446095487439,-0.4895499986971868,0.5500020952370216,0.1980215576940102,0.6147751617861423,0.4390390091634345,-0.5235549357143129,-0.5634066081165667,0.2777646193283587,0.7858856076411395,0.0516945668744509,0.4682394261504806,0.9092901001751154,0.06518197608398135,0.3304073136783227,-0.263562545165009,-0.5412990665774928,-0.01320784458564317,0.6185818506037106,-0.2809008014779658,-5.757749161783288e-5,0.2998705014164486,0.5038378843110116,-0.7298099232318809
(36,),0.1858273870525995,0.1693086073565844,0.6073684252099427,0.2554632486731605,-0.1715160932071667,-0.113847636385664,0.1787798001093513,0.2340368011940519,-0.1673143569924437,0.1155873212007518,0.1992823251603192,0.4744274595220938,-0.02689005053971916,0.2831806649287698,0.5928866362463,-0.0173365226955402,-0.0317304280682698,0.01657121785657853,0.330537714324861,-0.5291183400344225,0.5049195226115186,0.008876618021298688,0.3984252433914038,0.257924981348746,0.8438131452288452,-0.1070483045547271,0.2084201449235623,-0.03313478601065578,0.1494486782317715,0.02071277179304243,-0.8059317276128819,0.1387898891740514,0.263127809918656,-0.5054996681443558,0.2347632820733441,-0.5481384197819261,0.5225835034355446,0.2009286295744073,0.200523504943919,0.276398548364134
