index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
(16,),0.02732324014759229,-0.01810802241251368,0.00541839675952069,0.01446240166405921,0.0002196710103254695,-0.006783837752400307,-0.008408710439987015,-0.01277397744335812,0.002677469778414912,-0.005686456299356714,-0.01113942027397424,0.01660114737644371,0.007423726186874679,0.01023417026349583,0.002324512967812315,0.4580374032624058,0.007223741905794213,-0.007016540165339797,0.01410296025105102,-0.00794205704690248,-0.0082613001090793,0.01015046954134564,0.01606907730452777,-0.01365467981435254,-0.002064366949714615,-0.0223572747504242,-0.009338184788035159,-0.01055951462036519,-0.001383778500141587,0.001541140922153338,-0.01479446076643387,-0.00331408539386885,-0.005768441944994532,0.01312768120368514,0.008630574773511247,0.002880921640422202,0.01589810204286525,-0.02688762692080457,-0.01812703078579595,0.0002759863707077998
(17,),0.00298871681697913,-0.01751300963168669,-0.00833415802226073,-0.00272022034489784,-0.03043016583388326,-0.01460231590036978,0.02248297159177118,0.0002713162428788025,-0.001079679991276521,-0.01227388547641462,-0.001969978331375781,-0.005268540897816058,0.01811450009993275,-0.01530359338077036,0.0393278435461973,0.007223741905794213,0.4425989487418837,-0.0005372278054465671,0.01923012803663359,-0.005064689850658263,-0.004055168134153738,-0.007327421959120319,0.009796897397808861,-0.0238046691234816,0.02375346953604943,0.007131510385166301,-0.007161797398708271,0.01351240248053002,0.003356473691839428,-0.01604271290805174,-0.02831430602806315,0.008523432495387423,0.01389720251023728,-0.00826195428260854,0.01673187721895875,0.009755390323570234,0.0294129596716008,-0.004942471321756545,-0.01722529548664524,-0.0004634303261190649
(18,),-0.00865545633923696,0.0006617715875888409,-0.01346108236215174,0.01952445603930562,-0.02376465755520456,-0.01797824158891519,0.009347422050276225,-0.02130146012444427,-0.00856380200883424,0.001412522197952988,-0.01306831992925484,-0.02375059575986429,0.004957855446449861,0.01893637112397515,0.01447479866681756,-0.007016540165339797,-0.0005372278054465671,0.4680404741003338,0.003224035097365788,0.01113219147703531,0.02615260127597274,0.009465588071857954,-0.01531831921689577,0.002150315715715289,0.002261882099682149,0.02179784807816678,-0.005853521760103807,0.02946525533783354,-0.006758899454534033,-0.0005657119267443968,-0.009027489706682913,-0.01033848596067996,0.02066012875345749,-0.0005096964621907735,0.01510880081081574,-0.001448987875690794,-0.01530372372177809,-0.002685687669283985,0.0164742627766686,0.01146689564454064
(19,),0.01376676769324466,0.03696444320303975,-0.01347537670028282,-0.01186108453190494,-0.01045830319356193,-0.01053962106583518,-0.02130400668401778,-0.01947435233853819,-0.01453679738060332,0.01663153066579458,-0.008343533655101612,0.0141216669810211,0.004682492629013979,0.01782223031012758,-0.001245057200827048,0.01410296025105102,0.01923012803663359,0.003224035097365788,0.4818277638702014,-0.003689143247086175,-0.01756309910197084,0.009227051838915184,0.0188687668292006,-0.00850890420580442,0.02512807966238722,-0.02308041942483676,0.0004535763256534701,0.02361198254705741,-0.01491471071217094,-0.001791193303936952,-0.02563040332864869,0.01508225952668691,0.004558731454492876,0.02134155605139569,-0.01256203287216854,-0.01568627832527973,-0.001967938148068933,0.003888140605124193,-0.004052108547274207,-0.01894169600391985
(20,),0.01622616206790918,-0.001533013481141816,0.01358944895925737,0.001612677955805789,-0.00965190070434736,-0.009563412224003975,0.002367783947926499,-0.001032935542277319,-0.02910195525693821,-0.01117290169525796,-0.03776622383496486,0.005370717752188781,-0.001586694937785722,-0.004880387566506592,0.01285162449615428,-0.00794205704690248,-0.005064689850658263,0.01113219147703531,-0.003689143247086175,0.4163853563330233,0.02823217947708473,-0.003544017856682223,0.01673739493186195,0.0212280486686059,0.01238500820477884,0.01341642747729485,-0.003253311219587363,-0.006990291120966909,0.01362061432259345,0.004594759568524289,0.002358380425223404,0.01195223343095546,-0.004227713688006755,-0.02575857674311638,0.00982164656286534,0.01200742136963647,-0.008295622762398237,0.03010620088532492,0.02430548992594137,-0.03023176037667195
(21,),0.02378991639444277,0.01472317479914275,-0.002914583954062484,-0.01726952751369583,-0.01671475819032156,-0.01281286300994894,-0.0174210908608488,0.02003223649790181,0.03741691489020388,0.02436679997697203,-0.008211730522524783,-0.008957539686143733,0.02385876893283208,0.007019174634103594,0.000110140458368243,-0.0082613001090793,-0.004055168134153738,0.02615260127597274,-0.01756309910197084,0.02823217947708473,0.472644305092008,0.02079382289929199,0.005331452140448575,0.01327049289687705,-0.003669899345309711,0.01670104520046372,0.004610863003213127,0.006831050788182558,0.003277322284355835,0.01267930826165923,0.003454566902519367,0.01632843792255085,0.008254944676846267,0.006425184454918006,0.02089632151242748,0.02838734586966803,-0.01134276271845666,-0.002015711876779532,0.02626843516248982,-0.02195890133339053
(22,),0.0006276583278254831,-0.003519312465393947,-0.01717896251705074,-0.02022952146569385,0.004534644846369415,0.01303262765843902,-0.000185182034494686,-0.001076678322145154,-0.01665560286367596,-0.01330781671484579,0.01085484486337515,-0.02343213338643466,-0.01451550400357124,0.01897915670226149,0.003881539950097658,0.01015046954134564,-0.007327421959120319,0.009465588071857954,0.009227051838915184,-0.003544017856682223,0.02079382289929199,0.4538022643262117,0.02477568588651911,-0.003611609086958846,0.01352182486351856,0.009225193091008364,0.009811920544514047,-0.005646262290557222,-0.02790149262430181,0.01505348171833167,-0.01695753192116842,0.01863605262261625,0.01142940748559557,0.004277875220755317,0.005350993165395597,0.00843736922199564,0.002878242194828565,-0.01528314470567945,-0.01550702628408923,0.004547594995364405
(23,),0.003897747621209101,0.01022779055563252,0.03179861909247755,0.01185106065213317,0.03059827408505098,-0.004263131910010771,-0.003842440246483817,0.006257213118912729,0.002078310827308335,0.03153080631472379,0.004962192105283316,0.008112134884767634,-0.03233797405713236,-0.0001436799831046074,0.00794609940868984,0.01606907730452777,0.009796897397808861,-0.01531831921689577,0.0188687668292006,0.01673739493186195,0.005331452140448575,0.02477568588651911,0.4411251870893176,0.009761579520499948,-0.005058430608729372,-0.007316435154668455,0.01307528501227714,0.01044362537025456,0.01446073087352605,-0.01529732524491273,0.005917692641451361,0.00844639425039842,-0.01382214971214184,-0.01085184079336656,-0.04047425403299923,0.003627458085396189,-0.005469985300821663,0.0002665956916017294,-0.02168464688079761,0.01906316804732458
(24,),0.01372173711480634,0.002602049573747913,-0.0003047527507364358,-0.004746561257671245,0.01064546505390955,0.009871178344084644,-0.0004589102682882312,0.01034555939445262,-0.0166139642531241,0.02170280627371965,0.01511934851936635,0.02126360624114161,0.01068764331596578,0.00175452816875958,0.02885161837676016,-0.01365467981435254,-0.0238046691234816,0.002150315715715289,-0.00850890420580442,0.0212280486686059,0.01327049289687705,-0.003611609086958846,0.009761579520499948,0.4741939611818781,0.005635711678551885,0.002746736312203865,-0.01188208473491151,0.01423785260903769,-2.152445338856057e-5,-0.01617323859535005,0.00486543804522388,0.001750429902941229,0.0169115542016557,0.02538778338770618,0.01261733479542007,0.005926578586385761,0.004124713561880137,-0.007933415862480992,-0.007040571967720204,0.02916721508719439
(25,),0.01583020633887342,-0.0260142364033005,0.01423657224995993,-0.006285808736559336,-0.004604531770950597,-0.01832028124888118,0.005626179474248241,0.005077963734198101,-0.02793344796392548,0.01251367924376916,-0.01635610730635165,-0.02548064423528089,0.008327461669013811,-0.01106818262978353,-0.01312478555159551,-0.002064366949714615,0.02375346953604943,0.002261882099682149,0.02512807966238722,0.01238500820477884,-0.003669899345309711,0.01352182486351856,-0.005058430608729372,0.005635711678551885,0.4322057176540358,-0.01142962917106835,-0.017758507286344,-0.02371838432429489,-0.01771798330509728,-0.02312465090415485,-0.003186489875487997,0.02013955699687347,0.01162713384708545,-0.003447250568477834,-0.01967438542449799,-0.01440055986786455,0.004411731338878423,-0.00274759875335007,0.01545752374319479,0.01160356780831897
(26,),-0.01482757753223665,0.01659568897135767,-0.008756705991160938,-0.0214915690353531,-0.02405480680085303,-0.02498263650557458,0.01870140759598836,0.002431964432987806,0.009881241646546118,0.0002022870953043151,-0.02496994265073634,0.01557913796062623,0.008953814896078483,-0.005727014002153293,0.007431873449769762,-0.0223572747504242,0.007131510385166301,0.02179784807816678,-0.02308041942483676,0.01341642747729485,0.01670104520046372,0.009225193091008364,-0.007316435154668455,0.002746736312203865,-0.01142962917106835,0.4712364160009833,0.01222573569298668,0.011377164801327,0.02043305342382109,0.005712105706187888,-0.01224728309330286,0.01916865677957632,0.02624741854393887,-0.005431266601834519,-0.0208034922955135,0.01138644955053162,-0.01299342505283451,0.01798606395385745,0.007951871637559983,-0.003981575367861513
(27,),0.003073083977644529,-0.01043295455580039,-0.002475909515226136,0.008884229064746521,-0.008676327173664868,0.02082194406453016,-0.03111282350281088,-0.004606672727474794,0.003920358621126833,-0.008570130871902636,-0.009528595502168113,-0.01884620303931803,-0.003863461018858206,0.01755751549673912,-0.02823450799895422,-0.009338184788035159,-0.007161797398708271,-0.005853521760103807,0.0004535763256534701,-0.003253311219587363,0.004610863003213127,0.009811920544514047,0.01307528501227714,-0.01188208473491151,-0.017758507286344,0.01222573569298668,0.4810857182574496,0.001670862494077565,-0.03926164844180528,0.0177157926564768,-0.01278628276670489,0.0298003368694476,0.004026875825038643,0.0002977521335429996,-0.01822810519253058,-0.01951601653971051,0.01079749647887148,0.01372743099190183,-0.001694899950854688,-0.01098514699645075
(28,),0.01277301815566275,0.002469140541192223,-0.003262638179465382,0.02958551169384609,0.009968580097920617,-0.0102595103893279,-0.01482735540170594,-0.01370096718764939,-0.01352682038603312,-0.006252409701476132,0.007958984153137729,-0.02096898160166213,0.005195069313993137,0.01099514418957899,-0.0218090642288446,-0.01055951462036519,0.01351240248053002,0.02946525533783354,0.02361198254705741,-0.006990291120966909,0.006831050788182558,-0.005646262290557222,0.01044362537025456,0.01423785260903769,-0.02371838432429489,0.011377164801327,0.001670862494077565,0.4645408231415069,-0.00633766858659977,0.003717428521871278,-0.01719717199290384,-0.01005660683602076,-0.03451622058196184,-0.01916651204204029,0.01736253248099997,-0.02186248880495932,0.008534979625728023,0.002930135911653027,-0.008650114253272168,-0.004671224547079844
(29,),-0.002155326217970752,-0.0006490137844646831,-0.03111856707130447,-0.01300996459067641,-0.004872975445535895,-0.008283740307060427,0.008745637922255887,-0.009910777278347872,0.01475384796032816,0.01566093453491734,-0.00511400050797021,0.02667688279898926,0.006254864282366638,-0.01259209120316175,-0.01849361329071732,-0.001383778500141587,0.003356473691839428,-0.006758899454534033,-0.01491471071217094,0.01362061432259345,0.003277322284355835,-0.02790149262430181,0.01446073087352605,-2.152445338856057e-5,-0.01771798330509728,0.02043305342382109,-0.03926164844180528,-0.00633766858659977,0.4246763807668252,-0.01705605855422751,0.02060071168840787,0.01467199401784995,-0.01114124605532865,0.006460077278497341,-0.006985720031676688,-0.003508579726080341,0.01284565892845351,0.01606721920368011,-0.004841533990274068,0.02370968289780258
(30,),-0.006385253225135688,0.02423974785238504,-0.01959739845434744,-0.02380845020690723,-0.01714976264115967,0.01676977266550204,-0.007641157234987659,-0.007977116708492889,0.0208663532074912,0.0167658018269723,0.005310230534010098,0.004109351828974709,0.02924615510722212,0.004950712528177019,0.0075037413421424,0.001541140922153338,-0.01604271290805174,-0.0005657119267443968,-0.001791193303936952,0.004594759568524289,0.01267930826165923,0.01505348171833167,-0.01529732524491273,-0.01617323859535005,-0.02312465090415485,0.005712105706187888,0.0177157926564768,0.003717428521871278,-0.01705605855422751,0.4667843237321158,-0.0187609698612288,-0.01357354624326098,-0.0003651016465981447,0.002296397413742883,0.005568221098369191,0.004647561940007688,0.009153404962612428,-0.01954347782105192,0.02417542571094363,0.005868644797074128
(31,),0.0008703771585288101,-0.00311885617742227,-0.01107165798688858,8.943735818213173e-6,-0.0001399635605513099,0.001883222457680263,-0.005839678248380352,0.004419066285857434,0.003781669500200709,-0.01978717005942923,0.01727829461511361,-0.008078250282224858,-0.003999245252668622,0.0003178120925692333,0.005441805054593939,-0.01479446076643387,-0.02831430602806315,-0.009027489706682913,-0.02563040332864869,0.002358380425223404,0.003454566902519367,-0.01695753192116842,0.005917692641451361,0.00486543804522388,-0.003186489875487997,-0.01224728309330286,-0.01278628276670489,-0.01719717199290384,0.02060071168840787,-0.0187609698612288,0.435845347015303,-0.01851654672480429,-0.007990664838328259,0.008011736021614691,-0.007837806845795253,-0.01336228674270505,-0.02216517655890799,0.02264275268008884,-0.005398950357038166,-0.004341179419030106
(32,),-0.01102521743123105,-0.02079291056734218,0.01674579751784589,0.007503602992183622,-0.01131379190477634,-0.03952445911422727,-0.003031973053651622,0.005186358736508937,-0.01408466699616781,0.02669469913385736,0.00988090930070121,0.02156264979851844,-0.01903720261915828,0.002704456390898891,0.000936267064087186,-0.00331408539386885,0.008523432495387423,-0.01033848596067996,0.01508225952668691,0.01195223343095546,0.01632843792255085,0.01863605262261625,0.00844639425039842,0.001750429902941229,0.02013955699687347,0.01916865677957632,0.0298003368694476,-0.01005660683602076,0.01467199401784995,-0.01357354624326098,-0.01851654672480429,0.4237678104952414,-0.01726800463644065,0.01244689473382722,0.03117697460453812,-0.003960249065232718,-0.008280199714570216,0.00933046059443381,0.021719794523666,-0.02233023072992753
(33,),-0.02961604260268016,-0.01030652664274102,-0.0051754238658237,0.003975281101870232,0.003121406207702579,0.02131640601546267,0.00348469098313244,0.002066778237365121,0.02760357678814123,7.240109053911225e-5,-0.01501548228630614,-0.02207383909002945,0.03170289565671645,-0.0001834117158202334,-0.03862994868820675,-0.005768441944994532,0.01389720251023728,0.02066012875345749,0.004558731454492876,-0.004227713688006755,0.008254944676846267,0.01142940748559557,-0.01382214971214184,0.0169115542016557,0.01162713384708545,0.02624741854393887,0.004026875825038643,-0.03451622058196184,-0.01114124605532865,-0.0003651016465981447,-0.007990664838328259,-0.01726800463644065,0.4556305868681553,0.02277780965436359,0.0003684721669813504,0.01123775870692905,-0.025296388706313,-0.008386642800760376,0.01656988572502553,-0.0003691073429148742
(34,),-0.01338970256145784,0.01335402240021686,0.01317200123872659,-0.02482557410469893,0.00702942245548469,0.003001708646918615,-0.02191372849207742,0.002507335392822501,-0.009319878733546321,-0.005017827929848324,-0.005890930383615741,0.01970310233585509,0.007792227676354492,-0.01445368023240812,0.008591101150616459,0.01312768120368514,-0.00826195428260854,-0.0005096964621907735,0.02134155605139569,-0.02575857674311638,0.006425184454918006,0.004277875220755317,-0.01085184079336656,0.02538778338770618,-0.003447250568477834,-0.005431266601834519,0.0002977521335429996,-0.01916651204204029,0.006460077278497341,0.002296397413742883,0.008011736021614691,0.01244689473382722,0.02277780965436359,0.4630417788395175,0.01219827175014509,0.01980951529354969,0.02582777829542955,-0.0002262634317851431,0.01016546184767067,0.01116281644924787
(35,),-0.01597647164326409,0.01746853763910566,-0.02504285551165229,-0.02109074497872589,-0.01153176124919431,0.0006746383560401507,-0.008398406794490332,7.031285903254665e-5,0.01718153952377576,0.01037951874594422,0.007168287573136032,-0.01470829240212833,0.003687848395155533,-0.02240536629089793,-0.009194918520300018,0.008630574773511247,0.01673187721895875,0.01510880081081574,-0.01256203287216854,0.00982164656286534,0.02089632151242748,0.005350993165395597,-0.04047425403299923,0.01261733479542007,-0.01967438542449799,-0.0208034922955135,-0.01822810519253058,0.01736253248099997,-0.006985720031676688,0.005568221098369191,-0.007837806845795253,0.03117697460453812,0.0003684721669813504,0.01219827175014509,0.4689060123790595,-0.01245297682229662,-0.01778305822170812,0.000480106010344124,0.001349569347702922,0.009500814902807249
