index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
(15,),-0.4300909571047656,0.7509613443877166,-0.572968952058573,-0.2649830823807758,0.109268526775296,0.7339845178925958,-0.6325517338738702,0.1770934387815425,-0.00355571826317472,-0.1037059045141374,0.6282915890797582,-0.1601198770017598,-0.4212291089380171,0.5620163418715681,-0.8014896756913001,-0.01852316096866516,-0.7871515171554065,0.2205854144976062,0.4390337439049071,-0.3090108456787377
(16,),0.6776493112032538,-0.1660622597571418,-0.2897733325441049,0.611117565268658,0.2617243027275059,-0.09587026655505704,0.7717106066287357,-0.5267436813775457,-0.02527946402616166,0.2524674812208856,-0.228099148675784,-0.4141046135457725,-0.6799843502152697,0.1924258722434511,0.8720996274063938,0.1246970443176285,0.08131229075914259,0.2688865526171887,-0.4946488324813438,0.4903944292719716
(17,),-0.1167212580981857,0.5740876973010638,-0.8645585527357497,-0.36458559008866,-0.1536986203295859,-0.2176653310105789,-0.2488870419111079,0.5663222155691106,-0.2035185146904136,0.4274021912533686,0.1157626960400559,0.1728788434065462,-0.0740942280044957,0.4432752307059356,-0.8100163125197146,0.4728786672207782,-0.215435751734704,0.3610146351856837,0.1053493795077374,-0.1230534772386839
(18,),-0.04853546083100579,-0.4627468723093792,-0.2931064570309644,0.1906468473040811,-0.1351753627419768,0.3006685290467096,-0.3742555581565027,-0.02521334645202777,0.3797345154158076,0.1427810042491806,0.5279151239010158,0.1134319595846053,0.1424459509589046,0.1171777073281172,0.3187192603851908,-0.2133940690591915,0.1952727105156576,0.6705034764750565,0.09461658816420637,-0.1678343363748814
(19,),0.04233376006861322,-0.05323202561653317,0.3914313394887295,-0.08973944579027865,0.6587147378056326,-0.2258713226044298,0.6198246177717854,0.07271553610863762,-0.1564309706546209,0.1935846867028185,0.781332071519598,0.4235243311595916,0.1529615468483605,-0.100923722936173,0.3565407037379252,0.1462972711695897,0.3045669847324221,-0.01437444491274528,0.5689032995899216,0.7017174337747119
(20,),0.1173953423868024,0.03751752735631229,-0.6400378169939841,-0.05761737987890181,0.5384202690590408,0.5150700572230696,-0.2796845769379941,0.2574316801126139,-0.329895184010099,-0.2187516202683716,-0.4501568864756053,0.9296780728455347,0.0208910797565785,0.1175983046910165,-0.3965602464837861,0.1253033146300984,-0.9036103143719717,0.397990789639726,-0.5040235638801398,-0.2379213391920243
(21,),0.3344425678016242,-0.2626456876083987,0.597726090269711,0.3098243735000952,-0.3038200435748045,-0.1081799031601918,-0.1625051284221344,0.3128292228531274,-0.08720607012352488,0.1163998839907652,-0.2703789350344873,-0.7077218581658412,-0.05520730567261295,0.5131067478389917,0.2997040685151203,0.3951462125627097,0.2128297351685806,-0.3633625696114786,-0.1653123553071749,0.1050990764900804
(22,),-0.6724943638852221,0.210669487216776,0.2391919468551226,-0.2411029060961414,-0.2926888227267749,0.3954255986343269,-0.1230509484027806,0.3467182737489871,-0.5855155304800906,0.05563241744082592,0.1712611960756614,0.2626184009941545,-0.4040781727041286,0.1516408803026926,0.401604595639823,-0.1976341128654877,-0.42311123010451,0.1913305255089555,-0.695597320505271,-0.1855577480084917
(23,),-0.1388107493306424,0.08073169802231295,-0.2270278755212508,0.3401208746825589,0.01035691167968589,-0.2977935835805597,0.3846563055712753,0.770518444342122,0.808205788152352,0.3860881468759086,-0.03597045162288742,0.01284157188821522,-0.4900784619511034,0.09410115012642853,0.1806564744665831,-0.07895126899695415,0.5677127643051904,0.1051440821497314,0.476857008106606,0.08811049811074234
(24,),0.004294827285023228,-0.6841288084576094,-0.0436003432444118,0.07705186712197243,-0.812402872006599,0.2961847618336091,0.804175350539657,-0.07660449806216107,0.2098855462444714,-0.1584626550424918,-0.1637777192296927,0.6000095032159813,0.2178382279416893,0.814315910511632,-0.01816131947129629,0.5981094581519353,0.5071023242482164,-0.6900685610796718,-0.1629318907243326,0.2434536961465376
(25,),0.03524337202764616,0.1609793000009285,0.0825969155971692,-0.2605525700051875,0.5959714324283446,-0.2216703704710047,0.1651308155360417,-0.1032237016475238,0.7274859675966551,-0.01825467218256012,0.1872490497946158,0.2572263278471048,-0.202222172072627,0.2855912613024187,0.1390990516124585,-0.7473044014615083,0.2599393860457314,0.3222305402656486,0.3541169687600381,0.05457678447014369
(26,),0.1785067110878219,0.1901117040056746,-0.3826332796564032,-0.287950004232354,-0.3267127910314258,-0.3496647759631252,-0.462721353851752,-0.2893171015611118,-0.1169463900193707,0.3027749665190757,0.209741077824786,-0.08366174885797276,0.2302101565688141,-0.008983046600957556,0.4951646469156886,0.09357968992541255,-0.2582744311363769,0.2316020457004806,0.05161103158346242,0.4620591629008091
(27,),-0.6724886588566553,-0.4809485922574011,-0.3463055020972005,0.4888100098319068,0.03358651588985456,0.07291851755758072,0.3344619419327545,-0.1083709270636645,0.1083460658380748,-0.5780222917123663,0.2205237896096531,0.2671666862337008,0.6587686020391657,-0.1517883285107777,0.2306537448696308,-0.7146632730458904,0.1641689450440815,-0.1420712627924076,0.1834905254533274,-0.3982447317670844
(28,),-0.05685231982330508,0.3875563971683632,0.3684336045938554,-0.2905904462527786,0.2501114995995454,-0.5625904595461513,-0.7135335773452965,-0.1656562344330557,0.5776036734994967,0.5415479335946163,-0.4375007285235232,-0.2219797580715708,0.24809851724887,-0.2041214981626881,0.446290490169339,0.4960108984369584,-0.4649630308751985,-0.02920149017715368,0.1457798906378972,0.3145309632205494
(29,),-0.3039539199650051,-0.3848769829238794,0.3766998987121941,0.04017114642419706,-0.09629144032272113,-0.4905177964687774,0.7051253659132102,0.3766409169005359,0.1865366273158004,0.1301597515266965,0.4890388864642589,0.07124717697145228,0.3061721449872575,-0.1568424461312805,0.1638236064907935,0.2710548437150263,0.2007572231057295,0.2992952458924394,-0.7755131699236619,0.5374419808148534
(30,),-0.2302315078359467,-0.1659605329836029,-0.3106717892713229,0.00342127927529412,0.3705646826104668,0.3564307896444014,-0.478054639939595,-0.4477818189454419,-0.3448730901906468,0.7605581109750119,-0.4727756854546416,0.03274554240137695,0.596655930800344,-0.4823346145183753,0.6555745221483984,-0.8002309342528361,0.8080059583669307,0.2281191961470738,-0.9125076495966586,-0.3668035115435451
(31,),-0.04509785620260032,-0.1064047282251686,-0.4666613261027283,0.07963832902657961,0.5842466934662314,-0.2411601762773362,-0.1864108890703572,-0.1587273968010018,-0.5023252836643766,0.906890285117425,0.408616052803495,0.4764272518533679,0.8144013366928404,0.006856057560594472,0.1442888666342286,0.3628675691231951,0.3181921675023656,0.8636952614884547,0.02346017920045862,-0.4621563997793402
(32,),0.5707547705383789,0.8904855523147563,0.1727834344989239,-0.157307831638319,-0.0892479162675891,-0.2915967913764149,-0.5780370437969249,0.1232128495783062,-0.4803738343599293,-0.1418365197208518,0.8301534610880108,-0.2940149902521889,-0.1016685879446035,-0.724871874472393,-0.3544975686904859,0.7204068229865288,0.1546332750413036,-0.4039175805842496,0.4943236116223924,-0.2947826682202788
(33,),-0.5784078804941069,-0.08860016902737314,-0.0364669981992129,-0.2743885267167115,0.825021995218352,0.05465617623258046,0.4567469868624209,0.01855676604561207,0.5154477228798314,0.07633436421951056,0.6898098338876338,-0.7324257226866502,0.5503736915912822,0.005149027079386914,-0.4312449403461854,-0.6781296447814996,0.5990553269644252,-0.6118246999622635,0.04188070736379279,-0.1698335542160406
(34,),0.3983998044243541,0.1865416015683771,-0.08823188690364214,-0.5402913309908178,0.2413251964170541,-0.2032532775500785,0.2729368730045125,0.2895970244808104,0.07329069210640297,-0.04685213443067054,-0.1884249909377044,0.6809255143523603,-0.1040683425852132,-0.3023155544422067,-0.6534445652724562,-0.1288782146120404,0.1349878784239211,-0.2487156656952462,0.5650197499622971,-0.1337894780687984
(35,),-0.2689825443801976,-0.2177278706770119,0.7799247940175369,0.4941756622465664,-0.1873760351497127,0.8287313594481729,-0.2172139610767083,-0.6085497890445514,0.825338244562791,-0.2048766532762565,0.4035504314588652,-0.5526389306690906,-0.2652036878860867,0.06732337261818207,0.2142208953367054,-0.1938787871752425,-0.6074448014976994,0.7606424511644969,0.4835811891965864,-0.1621219864337296
(36,),-0.3071514908135071,0.3637937822952582,-0.3588316142508607,-0.6105821643713278,0.3470094400758892,0.3735490692941741,0.1565402694817054,-0.54643478429076,0.4485276344479669,0.3085673076623741,-0.092225568888194,0.08285305042764357,-0.3657278334647154,0.3797550325742018,0.09793941321135174,0.3990529038270222,-0.3161712222522238,-0.200048501100891,-0.2467553815406626,0.6069382348951425
(37,),0.02518893022043212,-0.7025373906147172,-0.1342300797010579,-0.02320320654383126,-0.2173979458574049,-0.01491031721035868,-0.7614384418820555,0.0476987489848183,-0.07800071785405677,-0.3227679858175068,0.1212864410381466,-0.4654045344830324,-0.1046267317535309,-0.3024916159058765,-0.02849334559547811,-0.5745446559053359,0.4157073631460728,-0.5557568149668615,0.3406098050480734,0.1105035953369972
(38,),0.6203434207302982,-0.4794779098075458,0.4894922480047814,-0.1323254445958206,-0.7929938477375205,0.5310261092666604,-0.2821297203535788,0.01257976326658,-0.6435643730263367,0.6182178953680294,-0.4710738074246285,0.05085982254834863,-0.3216737235842327,-0.9017086184567918,-0.3052701289334186,-0.398498955977388,-0.222885379934894,0.06776683639459047,0.3042119148176334,0.4792088472042426
(39,),-0.2927997737329966,0.2755614123718517,-0.7054111706567481,-0.6469499865265647,0.1994179387180347,0.4219297207457227,-0.2818168099139081,0.07897601320320191,0.04388604595248802,-0.2329128229780886,-0.1564223060043798,-0.7830767945942926,0.4456543638816345,0.5123094291010319,0.1960569950387072,0.06533876130597366,0.0212834480885713,-0.8118269186600471,0.1334162651831875,-0.180346320691413
(40,),-0.144198825707586,-0.4846691653864073,-0.664324432844082,0.4982411707908141,0.4558936317849055,-0.06201392452138427,-0.2978752156216317,-0.1533871732257898,-0.2991742430028685,0.4059320275200981,0.6523779616165195,-0.586907921466882,-0.7313374532496779,0.5290332006511498,0.7714159916008356,-0.5663637025748224,-0.4073439501112022,0.3272240051618793,0.6244883451266477,0.3846682527211834
(41,),0.3339683424950924,-0.06249360005984694,-0.894312553458272,0.092396795549892,0.2261045480601065,-0.1184786615599324,-0.0708435565532731,-0.2507405960203059,-0.5930420377516361,0.164125220988372,-0.5225978657608509,0.0758842609829331,0.3554833435100864,0.007578972875324053,-0.3187224534014662,0.407522379164302,-0.00306481821103799,0.5349981184199486,0.3451527885922958,-0.2466380662486543
(42,),-0.4883007621735249,-0.2319597253175575,0.5665211397770386,-0.5362279579152933,-0.3616676580111907,0.2835235509999051,-0.00246640334697025,-0.193528869341367,-0.6762466401764995,-0.1291020408514585,-0.06051554581299978,0.09768464496111029,-0.655908649458765,-0.5157475788297818,-0.03024283971045477,-0.1326765269083816,-0.387202206358443,0.01725920794377234,-0.220882335697909,-0.1095374798779167
(43,),0.1274949366614475,0.6696117412393947,0.6010086099207292,0.4107152018397831,0.4172313709757251,0.02656664486575483,0.03715514360989536,-0.1027945994410026,0.182730104516656,-0.6251416001540918,0.2227531845893642,0.6351107959148745,-0.2010975153241497,-0.4030002872169396,-0.4712418251453587,0.1861372122382717,-0.2620034975376274,0.7175567200757975,0.3228219257313826,0.3353987422525655
(44,),-0.2609294286586169,0.0875575724545572,0.07436410915135278,0.2439490719031192,0.07880778906367175,-0.00971407160284754,0.5413187826013888,0.7097668424456797,0.02047309752056203,-0.4869850872337991,-0.2089097200768322,-0.3115688354509759,-0.06804146722176535,-0.03783054544789921,-0.5502878386327945,0.296487556823553,-0.3784991142603601,0.4816630105896857,-0.5236142141183162,-0.3397025325747893
(45,),-0.3531614335814612,0.1465021308281536,-0.06850605789417596,0.2765490835471585,-0.3538867555580902,0.09961681690114066,-0.1245403777515639,0.5627538947874815,-0.3702367939323367,-0.3724140151427812,-0.1078661774446101,-0.01477757184548989,0.1212522107580602,-0.1431952860648644,0.2499212634282457,-0.1907516880106762,-0.5199896604865641,0.37021018989635,-0.001376219585083965,-0.66277966794475
(46,),-0.09116397307749058,0.1467610284948259,-0.1190047921907642,0.2234384454730993,-0.6311451453325355,0.5074978012091952,0.4392186537713734,-0.1427775057502952,0.1078180985336478,0.5142323586588876,-0.2853062477924881,-0.4517907694080063,0.005856889257997766,-0.6395894705013678,0.393164779104412,-0.1473046087387488,0.239246027776141,0.2813274556827928,-0.6526203336027263,0.6204610788195482
(47,),0.09561613098361144,-0.8290973715966948,0.1595626893597482,0.2638931730214531,-0.1857959161739492,0.7714727220989737,0.2187018750392794,-0.5067710898803639,-0.246783525211638,0.876416784444133,-0.02147156680882722,0.2149075884493769,0.5773002625597323,-0.3849542353611562,-0.2154938541495022,0.2702090405882155,-0.5913711498624683,0.2935185666561492,-0.3935211606682691,0.06461468750780479
(48,),0.3287735382543729,-0.1563815819207242,-0.06284885434052206,0.2150418940121044,0.4941771760383477,-0.7481058480073355,-0.1925277126071483,0.07703784507457745,0.08146223055705698,0.3534442279866433,-0.5372361333951798,0.2396920424873337,-0.04760111597999883,0.4622813632015724,0.6376905332472541,0.6009561109091308,0.5731313933401615,-0.2444162541069557,0.0915263719674545,-0.2240107689228514
(49,),-0.08236688219364724,-0.1868344390734977,0.4169057593641235,0.3757346650058234,0.03504458098914719,-0.1740834577434222,-0.5888681693657132,-0.7146800876593165,-0.6065152183301842,0.004867514847983978,-0.368004208309351,-0.2969103200432527,0.01404858153273814,-0.1553213335126891,0.6266826196930315,-0.100193168019214,0.2701147839624305,0.4218538152562069,-0.1925248835291686,-0.4433603325555396
(50,),-0.1137470171591314,-0.6674097810979102,-0.02974232264057408,0.2311084758115311,-0.01412886397202945,0.2173304125785724,-0.5348981053360753,0.1619773009029846,-0.434826287451359,-0.4796158555561067,-0.3133632328085211,0.2714323205132086,0.3087823838695117,0.1183487934585686,0.3247392994043233,0.2824920859956426,0.2685989832333829,-0.2753465513533711,-0.3214842233965856,-0.01990193457084746
(51,),-0.3861011284692079,0.2068684297911318,0.1878068595755177,0.6780136670291029,0.3935312389358117,-0.1957130995022046,-0.6185487769901024,-0.1434219708698617,-0.1118511955750003,0.7056232447268377,-0.3759134564994334,-0.3879736169262675,-0.5942901981986032,0.4560269468432004,-0.9071515188495274,-0.1763581708489219,-0.6694914697008639,-0.8384869189881934,0.2875979261751428,0.02998542591010012
(52,),-0.01985236257047948,-0.01242525941042338,-0.4182394658025332,-0.083060972854473,0.6329613654210693,0.240499478628956,0.09691237988458923,-0.006689709264646182,-0.4073899328108269,-0.7841186401777762,-0.6738095950297213,-0.6317728921939654,0.3252779021394592,0.2983114186763309,-0.3109614889316756,-0.7712972298165497,-0.5571884209497224,-0.446021277500007,0.5155418418677443,0.3021044138882396
(53,),-0.5292800554095853,0.4904249180084094,0.4616361064771219,0.3619859011186121,-0.581508859491907,0.1895232357649058,0.2538754062748344,-0.9065680351716547,0.07668138733248109,0.8458419880595528,-0.5300777836612083,-0.1210225070706474,-0.3505285847683614,0.07028900485781353,-0.3039064898062392,-0.07554566049818806,0.002337291171840866,0.1401714292620111,-0.2490014691407273,-0.0996767219978551
(54,),-0.3780062589043266,0.01589694025249955,0.3541514351699683,0.5223708731887466,0.1310718028324869,0.1302635291561365,0.7642886821822138,-0.4654391578679826,0.1651618981590015,-0.1917936349589654,-0.4970433979392537,-0.1090423408641025,0.1202475381318345,0.7524011637878625,-0.5605875998890931,-0.4874127842024432,0.1877787579588052,0.1652843519663471,-0.1051399713376396,-0.3585888086411666
(55,),-0.5953209465329833,0.2072626438786807,0.00225533136285283,0.4995635486126327,-0.1738041768212382,-0.5287454851919338,0.3756716002398954,0.1373564376249825,0.07411712289932376,0.3965157290230313,0.02173818963998225,0.1126356168321725,0.1506413480503617,0.0848095875080237,0.2009143158079387,0.3502827687900409,-0.5201322714155256,-0.4843580745272374,0.3069713974821939,0.3221518278268379
(56,),-0.5977332371055131,-0.06109529521430934,0.6324828023066998,0.01683822140403701,-0.0476717934414671,0.605481107407652,0.1832479891260239,-0.4174516736405899,0.06230478558183306,0.5248617133426463,0.1287319802976135,-0.3494223403398496,-0.1819735444199869,-0.11008157685504,-0.6270421521374823,-0.1722527018048778,-0.8130091255266598,0.1285395457848253,-0.1630147786791419,0.7643695032113704
(57,),0.5934246904703766,0.7448103276814245,0.5566049772928587,0.698580747649569,0.3335336506406481,-0.7576587002727766,0.4721335924663739,0.4509084657067773,0.2144731883027798,-0.4068392518419945,-0.1157500871521777,-0.4910367973174212,-0.07466664970608605,-0.1999154310180566,-0.7736191296911366,0.02834140063910651,-0.7991816836686334,-0.2518957215590711,-0.2813506366949946,0.0240880770593028
(58,),-0.4012463337719237,0.5063193275794876,-0.6152899042750744,-0.2445099791758769,-0.262848762514277,0.08677182862210156,0.3655815629058372,0.4484347356283852,-0.5037552870276898,-0.0854536503688404,0.1821382991778591,0.254113065905833,-0.7883561573025071,-0.5674963121152548,0.150615535306115,0.2768575836919532,0.589955080255296,0.3007460139026221,-0.856134745744494,0.7827006114129107
(59,),-0.1149329216026882,0.4194669420872659,-0.2374872531861383,0.1308206690229662,-0.2770541694211637,0.3136864208547258,-0.2704510005371016,-0.4051192850337464,-0.6448255466819101,-0.008179356556836215,0.2165089881350686,0.4365452098005586,-0.5288153695283064,0.2752192223398079,-0.1467271605792834,0.6368514529951999,0.2478460368922036,0.2325698857652299,-0.6737333961559431,0.4910558704050028
(60,),0.3976978925879224,-0.346252349865628,0.0918884480675487,0.7408711482869677,0.1184720262192973,0.5264152334532228,-0.1667837490629077,-0.7254523887068227,-0.1872669379524812,0.496323561598636,-0.1003982858340984,-0.2042929281712205,0.1137340125548396,-0.02544100125504456,0.4260598728157012,0.1666584888139062,-0.3906580521839079,0.1724604297771127,0.03653713746843901,0.158279156543872
(61,),0.0282237487063034,0.2173861707271172,-0.227912236745595,-0.5497824703227103,0.03478184034354054,0.1880486908973261,-0.08767248365573088,0.1665902646917597,-0.4661976496774446,0.02079790970728346,-0.00423041695530435,-0.09515916217047005,0.4780803478964317,0.2943687966654191,0.5844626631638461,-0.05001094728125467,-0.5027074503801741,0.3207702212757639,-0.1374545087081817,0.660518987472323
(62,),-0.3306461548554053,0.406949823665442,0.2714505721481257,0.2924949720918597,0.06111660422704912,-0.006448942519564516,-0.02162398325444567,0.1681284661133868,0.3288306890190858,0.836469651310943,0.3062092564728999,0.9067946746477856,0.5820700377811281,0.109522610526797,0.01250376206416837,-0.3439605596792917,-0.3612317853296396,0.444445329999784,0.2885527608590511,-0.1490890362596862
(63,),-0.1016929908163584,-0.2590533906291863,0.5862571497766517,-0.488173999437842,0.1458395386741654,-0.3291768340856796,0.8786797383806292,-0.3229358260674908,0.3869589383151711,-0.2672280940622976,0.4465140984713121,0.1030201470703369,0.4772175443286424,0.03540308632379979,0.07914444243951135,0.1244878435974369,0.5071969642670333,0.7973605036618547,-0.01738777499205313,0.2873675919560765
(64,),-0.08505010064919716,0.35130124985483,0.1903347229399711,-0.4443447503314547,0.4544466363415442,-0.5462656429866626,0.1723126934594291,0.1378679922954124,0.180349763400873,0.07670991928968196,-0.6174852433520509,-0.2933820582098045,-0.2508591514968901,0.2492411817659466,-0.2858479354016143,0.6548213203977354,-0.2688810618934313,0.8066662976465874,0.1928307599964633,0.7179562888539345
(65,),-0.4853684868454273,0.005083452012750844,-0.8215093779171918,-0.3285870618389208,-0.8201001148789018,-0.5825396513086428,0.4083039537532864,0.1832887240465228,0.4250750352066117,-0.4168754563155066,-0.07710281317182285,-0.3205100556163326,0.4940517854440937,-0.1681087856444556,0.2862928363259546,-0.2131256668059792,0.2873689090994487,-0.5252747307436185,0.7275963720433997,0.05671076432399291
(66,),0.1313378212528534,0.2563369267347207,0.7200890822507628,0.4373154431450658,-0.7340479740381529,0.520950964388983,0.1241979608215896,0.3225463470659102,-0.03821666607858254,-0.0668551211645978,0.5542608824531329,0.251081429404394,-0.530153290550978,-0.8010977436165485,0.008759472593810935,0.005089189184051768,0.1980731424036135,-0.3829508656882796,-0.1264281289937729,-0.1796869890878203
(67,),0.2922161821158404,0.1960528688674499,0.305097161016786,0.2040966728204741,-0.1600946352150115,0.3453244276999803,-0.2062233170796534,-0.06486301930475658,-0.7957635410804387,0.06183835515101571,0.8309818892829052,0.1509263479773337,0.7388939829589404,-0.1162048265818664,0.2366089167084684,-0.1733083439338289,-0.682863080494811,0.6521918466302639,0.4373704968278034,-0.6104259240852885
(68,),-0.598805095563943,0.4567697371384828,-0.02686482376133181,-0.1657913434779673,0.2274362004178394,0.1042111048864984,-0.04886451269966152,0.09566082560079836,0.3056098683629533,-0.1320600924331576,-0.5203567173432243,0.1139464022345789,-0.1254470670508327,-0.1822024327622168,0.2149006126807766,0.08127021375093926,-0.6433005365295188,-0.3624802834389669,0.183325038184132,0.2113679509999417
(69,),0.4089376215975509,0.3067127391796003,-0.008457924085682245,0.04201245364592965,-0.1242110593146227,-0.3587328200069549,0.6592373468517418,0.1764291456913176,0.3800330246268426,0.4785617824502546,0.600734192545154,-0.1532797227545614,0.1793710421308775,0.0621939159796174,0.3643205651276394,0.3121935522624846,0.1978550132718805,-0.2139264054773897,0.01017438519142666,0.1450217787003477
(70,),-0.03956040723756854,-0.03403598143624997,0.4434928559548506,-0.6541297292593828,-0.6148690977713263,0.2172108203369831,0.3017085240257073,-0.01656568881865483,-0.4765053583887678,0.4051655768892695,-0.05750805319497176,-0.392201663318053,0.8218931325192238,0.8588114331266219,0.1120480225289602,0.7739867052212228,0.2862035846442574,-0.5310644289454686,-0.5876896755632046,0.03136097862179521
(71,),-0.4947745333449518,0.08974433308508623,-0.05284370551665318,0.1035755743092804,-0.1486607897373345,0.4074383137959126,0.6242676646924604,0.43987557031531,0.2283220086159447,0.009454296698774067,-0.7489463767805685,-0.06345718766262406,0.6932922726979357,0.2648684815818307,-0.6406091016121931,-0.01829833567919625,0.2147521245694743,-0.04992899975108492,-0.1122563154605045,-0.5974150068680809
(72,),-0.1779163938024361,0.424507344961247,0.755503305299908,-0.6958631601525811,-0.395659976836883,-0.20439545224397,-0.1122012141378246,0.009380580800244231,0.3337916521348686,0.2440750327123549,0.1731567058390159,0.6425742848666679,-0.284428872643979,-0.0118060604242676,0.2841865396246576,-0.4931931956974934,-0.7463086741376117,0.8467822796711753,0.3143189872256663,0.2114139982324816
