index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
(11,),-0.00843412742375898,0.001905099767133666,0.003615536919278902,1.101623549677798e-5,-2.253067253179293e-5,-0.002742798426926518,-0.001394642248935909,0.005997220837844413,-0.003180236771469966,-0.0001414224514020199,0.1759319543567031,-0.01139916796015208,0.006579300896447451,-0.001140421197265101,-0.005953750584874395,-0.0113833322993244,-0.004719265974133397,-0.003394854338907258,0.003809404071124029,-0.000736555890523121
(12,),0.00427521187010236,0.0112631085192715,-0.007468831944494013,0.001639390727913968,-0.009224520657015093,0.00296090510439186,0.01114651837777889,0.0007920211496432044,0.0008199727964705173,-0.001494498594018326,-0.01139916796015208,0.1941381057130154,0.003025602597017815,0.0111908385951421,-0.01550504225907303,-0.01703844787234897,-0.009065796066295538,0.0045850263115155,0.002323488967699767,0.001351085449611005
(13,),0.002191790455518706,-0.01241919908078126,-0.002687473009663276,-0.001539085391056244,-0.004079249797706162,-0.004212051894200787,0.008581816402932783,0.001915900549882218,-0.002113800309780099,-0.001685553775065657,0.006579300896447451,0.003025602597017815,0.181396836416538,0.01189227248811816,-0.01080467078281411,0.0057459884839497,0.0004390491319430762,0.00557435101286197,0.01071971563308515,-0.00833870163755029
(14,),0.005836830735982619,-0.01191146088667597,-0.003455636574022043,0.005640989058759393,0.006238397399950019,-0.009853736523455451,0.00837263884433095,0.005902132642441401,0.0001383785241700346,-0.004291327975637804,-0.001140421197265101,0.0111908385951421,0.01189227248811816,0.1787099758653753,-0.0006826815959071232,0.005967856101552064,0.002486899327568732,0.001107045236144271,0.003679502860790509,-0.0004225422708231824
(15,),-0.003321698101677767,-0.003782860836932209,-0.01169112811608057,-0.007211400291617216,-0.0009493648358579365,0.005209300082817801,-0.008770685995622265,0.001326160742405052,-0.002248811400386099,-0.001392128613169991,-0.005953750584874395,-0.01550504225907303,-0.01080467078281411,-0.0006826815959071232,0.1964401193007011,0.001560268038845326,-0.009373796367019394,-0.006187527049438642,0.003165960740709151,0.002732961726427641
(16,),0.003363376227114356,-0.003667310482751444,-0.001488546234613538,0.004149835995251573,0.007875921302900062,0.003030402387575486,-0.01648687691254223,-0.007748102647691229,-0.002818266378297141,0.009443547338085712,-0.0113833322993244,-0.01703844787234897,0.0057459884839497,0.005967856101552064,0.001560268038845326,0.1922051347776219,-0.01156698509541165,-0.01230398476695101,0.00937154874946654,0.004376468242689594
(17,),0.0006534015837041295,-0.00043452221101405,-0.001642483429333636,0.0004368172799444453,-0.003011489951694586,-0.00325153393773019,-0.008231253677731918,0.003775988329502173,-0.003611431527263136,-0.01194802459855353,-0.004719265974133397,-0.009065796066295538,0.0004390491319430762,0.002486899327568732,-0.009373796367019394,-0.01156698509541165,0.1778529862282847,-0.0009583991324471872,-0.002234110190823653,0.00747210595639842
(18,),-0.0009300898580502709,-0.003856681622183648,0.006331712398992206,0.009505058515379599,-0.004069066986789318,-0.0003943582654841264,0.003091015749739231,-0.005159298624752466,-0.0006408527893828281,0.001683215949732546,-0.003394854338907258,0.0045850263115155,0.00557435101286197,0.001107045236144271,-0.006187527049438642,-0.01230398476695101,-0.0009583991324471872,0.1918240048873446,0.008913996633653692,0.001414476403034982
(19,),-0.002525533684838687,-0.004964819530541732,-0.004358676104190213,-0.003794544362364001,0.01033738738052678,0.005106019481068216,0.00782776424529993,0.009128000472748726,0.005158693275349075,-0.001115344512472131,0.003809404071124029,0.002323488967699767,0.01071971563308515,0.003679502860790509,0.003165960740709151,0.00937154874946654,-0.002234110190823653,0.008913996633653692,0.1859028573487709,-0.00818298016606118
(20,),0.01474570621693814,0.0003205380990006228,-0.00851107583832817,0.002273615838199396,-0.01350061747935095,0.0008013743906181317,0.009004101456193805,0.001773824173552559,-0.01048048992415904,-0.004066143756942025,-0.000736555890523121,0.001351085449611005,-0.00833870163755029,-0.0004225422708231824,0.002732961726427641,0.004376468242689594,0.00747210595639842,0.001414476403034982,-0.00818298016606118,0.1844550566938323
