index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
(26,),0.9301328629011226,0.2766273551671253,0.05467034135761709,0.8048488415648027,0.213849827719884,0.577170097152112,0.6825284613512467,0.5233789878017776,0.3046631918140463,0.9089523961849614,0.7785140534672115,0.8600466866199453,0.03040539936139595,0.8974758224514754,0.08807549980908691,0.9682568340517723,0.03779264281541935,0.9627554936534384,0.7074264358284847,0.08335959195877016,0.01878955925476848,0.8061793937919473,0.1608932569869444,0.2484989686583027,0.3479865623284762,51.68718888660181,0.4496281836727896,0.01733003560106072,0.0926021224099095,0.8731706817849132,0.7206326763849336,0.00938791916736951,0.8483876951058159,0.805045091874068,0.8119550198981538,0.6960936499734024,0.3068783998925534,0.1302197854362805,0.7299862144301081,0.3206074025859805,0.1109825108405245,0.2256903832602077,0.7958669730966997,0.598210895809832,0.7127735869559744,0.05177493875107778,0.4737407176597487,0.1139116595330325,0.4488869957829664,0.9152750311899432,0.7964698467028362,0.5948155585507747,0.4284401129843782,0.4428165519197512,0.7756512704526033,0.7000192376080738,0.1337544815694206,0.929376186375644,0.4586167706916121,0.06173511059061976,0.3610324400189241,0.1722990928925367,0.2057589120170593,0.9343828514128096,0.6958752068354057,0.9350017711130687,0.9957663792242122,0.06393854180358306,0.00171868033129977,0.2369212211847989,0.4872394015539978,0.8605463550171661,0.2553692358872452,0.5170126750716553,0.6239634587356779,0.7201347861826124,0.7124518003833472,0.983487524453942,0.4922892326210075,0.9021882492160125,0.01348860897756743,0.04271850746496759,0.9167404935241653,0.05829484270312787,0.9538210141942426,0.7424854203564242,0.5904693858992177,0.3624519459704782,0.6750570387824685,0.3775717159450666,0.0771341782196356,0.3609656894354275,0.550159826628856,0.9654574981093574,0.1823010105195587,0.02269536880962195,0.8752604251878159,0.8942422070440151,0.189753348949096,0.52263818608079
(27,),0.02900149545041952,0.3276018537133396,0.1320562705423334,0.781988890231453,0.6820521484255226,0.1544080072757801,0.0006026318730862979,0.6550363835846958,0.8479408401531486,0.5668190549689813,0.416764605515259,0.353016058660068,0.0906259061345849,0.2204477168195903,0.4675944989607002,0.4463357580748955,0.3556010323370614,0.8564340297896228,0.9823036739791847,0.04685081601591327,0.1277750394818361,0.2958441353940673,0.5003026424302942,0.9658942115711947,0.4587879954055863,0.7536755699934868,47.21122879119636,0.7535029428841598,0.5211803771892146,0.5698566475849701,0.06433263528877123,0.5772651313083946,0.7598177709040509,0.1168857006718203,0.231284753675461,0.594230244195543,0.4311322829522889,0.04292482899329935,0.07122859223816293,0.1977352134069689,0.02631995341358339,0.5965194622395965,0.8764756608604019,0.5518924475374963,0.5671928727974443,0.1106086924536656,0.9856906131906128,0.6027021859889055,0.6323928093747919,0.6289735351136169,0.8186801431631526,0.8069046878851234,0.02142832642100322,0.4412419842820972,0.1986055228499718,0.2397193981295442,0.9090017576298111,0.8957875560422978,0.3385417468180724,0.8632061997445515,0.06824271920225417,0.2560095066076781,0.5412510021312467,0.1529370005050059,0.2147191933689564,0.2685540038784899,0.05616869537046889,0.2598291283247611,0.000306727977057091,0.6497793891169625,0.6797597755915514,0.1015503013493776,0.1872232145453812,0.8764544898735714,0.175679055881364,0.4325228261573237,0.4267536391239071,0.5369619602175371,0.8154508543655019,0.1465171589246756,0.1620397576887508,0.3175403340213426,0.6385761872192175,0.02332041497078232,0.1553806946539438,0.335507850015998,0.1395882667222808,0.5550496596071168,0.9846100788764119,0.5561471128806466,0.6075944225956559,0.8836496081596404,0.9713897174172562,0.6638278837316403,0.8690766703455827,0.170208899769783,0.741313935297912,0.2392320579650499,0.8666323634566789,0.4907482213095682
(28,),0.06067351446139845,0.7368434997995985,0.6167588671042904,0.8864683568271062,0.1756383998579848,0.163584324751425,0.9630433598514982,0.3069698939577239,0.05132737228323921,0.1136510538694499,0.4485740500954833,0.1012954344463091,0.7912105093298266,0.7444452560545679,0.04233180400212298,0.100684985296028,0.669912146987095,0.5862803556598047,0.1321441206783004,0.8205860925889724,0.5620665797822654,0.6207754326723818,0.5606407603149673,0.8612976203594364,0.6076757228669646,0.005392867415850444,0.3127603383530878,51.53759768748659,0.748877825713378,0.4320921708788982,0.7068068267744949,0.780809181586421,0.274802821362348,0.1762880265779017,0.3120588664084101,0.1873785369087699,0.8023197089793301,0.4624397560829104,0.4903796032055486,0.828816087180594,0.8396730778728794,0.931822325828778,0.8210345895431419,0.6197281583957168,0.2780692766336194,0.2486881782203666,0.01114967488811867,0.1615722771052884,0.05274106344467447,0.4339973002936701,0.831514149094835,0.1430004552414522,0.4492684218758485,0.7653268214414675,0.6312016295567895,0.9087659711445337,0.5171811212935082,0.8699708442731148,0.05038469259340165,0.6719261446463186,0.5244938225390028,0.5691546397034771,0.7930706039198292,0.4602851368373277,0.8696294359412995,0.06937719891417518,0.7658790072324988,0.525836356527766,0.5584877060782429,0.3563923107014355,0.3857449609632278,0.5875056454009475,0.2472297738160938,0.5208728744127797,0.8988862746614391,0.3353355364929524,0.5345794128533479,0.1788295328993335,0.1827963053434303,0.07910172387076835,0.576042128434606,0.4755998462605741,0.7111947766455454,0.5364780683486026,0.8003543050984447,0.7819255781322239,0.8609748655274015,0.961702838543671,0.209705954244568,0.1488116999706758,0.629377955584019,0.4631890800011309,0.2978768039115651,0.1155832228611576,0.5701696531339441,0.9225292785253579,0.8991139432208792,0.3637182728842888,0.07016630664485722,0.4295273728195843
(29,),0.05449575201675094,0.09819998439152122,0.7183312769520872,0.1371541754379246,0.3129964161410787,0.847914152555169,0.30084422531217,0.5838924144302845,0.2285992601003691,0.2808212143384401,0.01938479745634459,0.4787158050493721,0.2871033226132114,0.5031607855462039,0.252284073049463,0.3230303899245952,0.906950567647675,0.393414959027956,0.5833132739665485,0.1186886347334778,0.5669587958392854,0.4349920028790402,0.7347470796814035,0.2732817837615659,0.87096879183154,0.9977244627726228,0.7618176263377681,0.2359363024346779,47.60134214295564,0.2165092519429421,0.1570142256628154,0.3072243312168174,0.05651679053829826,0.9523719014489771,0.9454379642441771,0.1652604200958905,0.2232368493960659,0.8868134349466025,0.1552305961143825,0.3126138268852087,0.3042708270722385,0.8245665898152365,0.8653578149588433,0.9974137497215728,0.6662033991867753,0.514982823706401,0.9686827042589604,0.2661402445352155,0.4181306192079365,0.420093033665103,0.5158274255528054,0.3505013404284319,0.03029214834029918,0.2771720253128259,0.2267402573835795,0.6230071001328682,0.05211166458491289,0.05698432352852027,0.3034478224721154,0.8365753790243078,0.2477083731535361,0.773943397039946,0.803568184074737,0.9894749048170797,0.4575785584542675,0.2618577353673218,0.5755815243547029,0.03162109422467413,0.1555961063986127,0.7978022812614654,0.6754930286965593,0.7599126948309411,0.3842401976737991,0.1835145473992495,0.03926124693014331,0.813992184244943,0.009101387709144005,0.4621962941405712,0.3408186536302745,0.9368235989372391,0.3567992158744707,0.4372926818503208,0.2116030306134259,0.9769351478373002,0.2438406909485464,0.6524899170595996,0.9777143224898814,0.2696840693247347,0.7243997956530316,0.2771265118816901,0.3474141174637846,0.6739046814381685,0.6839841398804695,0.6827486032973905,0.8597610438654436,0.6423221248411071,0.5644529858701552,0.8634758898692962,0.7052709940045221,0.5375829739434136
(30,),0.4100250941249856,0.1907317759643244,0.5550020798701506,0.02751421485979974,0.9614712799520739,0.5423895497201133,0.9039040871693184,0.5201427065662753,0.0879471276688811,0.7846484304689331,0.5393341394659737,0.8593434618791806,0.2805242996739846,0.9741509621437232,0.04724527266235395,0.3456210406932131,0.7488166240758639,0.02198948391797897,0.3892164619032764,0.8812261952815562,0.3250543949155099,0.6630888742408244,0.005451520017632138,0.5035757457262203,0.8568099433079197,0.02983492103981121,0.1205173170243272,0.05356079389761104,0.459907204306568,48.14301795913163,0.05411696862649201,0.01417587332228658,0.7633475010771678,0.5517144443683976,0.2018979699536728,0.1056504418827229,0.5190253780232575,0.5983441886128881,0.6455671365715355,0.07439574511546285,0.1549345601745741,0.779392386735703,0.8012578991998424,0.4583904349145834,0.5491240909188022,0.6046304209644461,0.7878830998358243,0.8473599440585623,0.2361871734299279,0.6900228308298066,0.602245684779111,0.8694668644570746,0.8643799305949562,0.2568185639686177,0.4939638347355604,0.1933488455199012,0.7671140049861817,0.2749002832359235,0.4052549802010746,0.6015753211140495,0.5236974316029142,0.06853339702206764,0.04298872718850644,0.8778094665714851,0.5211532986086646,0.09144918330707447,0.5252013621767994,0.5610418375183297,0.4934169331379265,0.7011667394951364,0.09666741310403663,0.2885236306833302,0.1748316030645541,0.4587247548601694,0.394488049294,0.04678635696974946,0.671960914399093,0.3374832730877011,0.5413468947096081,0.5918317826842366,0.8640555039376283,0.1862538293399892,0.913544283802885,0.9308643370878392,0.4632333083824461,0.2444594467169986,0.1561883886208853,0.9466971358646066,0.9450756866997042,0.5032382725797365,0.5856389505042908,0.3611894264958241,0.7470156264896141,0.3972317561818861,0.9831460688734136,0.4778067813596504,0.7952238334282358,0.3458007353959018,0.3086279651975898,0.09659071483698176
(31,),0.7120926304770884,0.2248198385087206,0.07897604558391548,0.4960711088363171,0.04678246146894159,0.8319700286571974,0.7302721746158972,0.7076607748344541,0.2168564787372445,0.06827348882202387,0.4110500098859814,0.7598479955769467,0.6435318505655417,0.5902296737528591,0.599851416900653,0.4067809898368435,0.7594154999985834,0.6952501131878572,0.2332134049105876,0.6434732099448518,0.6827400704749925,0.8095354172197888,0.5866560164709067,0.6864196907351742,0.8351700033312156,0.535125020746525,0.860333208378047,0.9052615181545315,0.9125892782299415,0.0729511886674494,50.44990182043299,0.8626817839480576,0.1686858068894197,0.1719947009804854,0.4417384135174735,0.01141807545554887,0.7173154551496636,0.5057533851157091,0.1527271157916099,0.5227220950408396,0.2224323123415136,0.9607489097982487,0.8164828982717152,0.3292146652019619,0.1322980046086068,0.1173308932280882,0.8382020973981511,0.317719927296367,0.2039245129885935,0.4216024536175748,0.1276062655748352,0.8644178943283806,0.5677696814006221,0.3876367285709265,0.06227329930492299,0.6699954262692743,0.1475185009771014,0.697198232573999,0.1071698569287689,0.9288546987707943,0.3375267691955541,0.1793117929593483,0.8194645749023423,0.3463147374017538,0.849653603183672,0.7519442194741603,0.6918919809057124,0.1929359857055882,0.832697645456526,0.7687234679028918,0.3128816779842775,0.7157492717224885,0.9079904469033598,0.8021063301943316,0.05352749186741761,0.4614999094076176,0.7657808420300377,0.3060235028011004,0.3140770876553177,0.6276554539563207,0.7358229005129253,0.6053948146288167,0.2734309752248348,0.3271511316195121,0.5565381807502334,0.0944411110233189,0.8942968364349989,0.2498589980114184,0.1172205195775099,0.7295207145383482,0.8867816181143842,0.9974991451547552,0.1065895272644628,0.6494185327785418,0.5883419229604153,0.6228116906483491,0.5034605323285498,0.1368411540776275,0.582109263112289,0.5259807612115185
(32,),0.05453026312874185,0.5988536069584314,0.3666196115007314,0.4056204376563071,0.8627536928130132,0.5573607096371758,0.2062321714520085,0.4299507653556504,0.8955915001035396,0.3328231514960318,0.6296511789350552,0.2616904109928741,0.6102332506199688,0.869692730553211,0.8934137199675034,0.05789088854624436,0.8395322959901115,0.8684295275662685,0.1611888417494927,0.6726562413420405,0.3123382977986822,0.6024562013232467,0.180217152858035,0.162128386554824,0.6661726738782278,0.6202239748191215,0.8726804556602369,0.9160401754925362,0.3166420092430355,0.05188706425499579,0.143730396833306,52.17267449264845,0.6497085323725054,0.2803902974824281,0.4288204130688386,0.03982103488728893,0.3644960001659008,0.324876050990711,0.6741571060741263,0.4380564247590119,0.9933182287077799,0.08836191256998782,0.06307522437722993,0.418094444481056,0.8298911163781101,0.8089119395238906,0.9301838395480273,0.6465878161903909,0.6269299451942065,0.6718044489918753,0.837982532055409,0.05318181858741689,0.3746461094280534,0.4009342927074558,0.240119021607305,0.1353767779474869,0.3125393712682299,0.7793418858530505,0.2268516834413579,0.368586386456383,0.1991028188581256,0.9243837065290882,0.9463211298257778,0.6150806186992805,0.347391057836681,0.8726280447434746,0.6795770614086896,0.02416338266644171,0.05575661525349519,0.9022873352840052,0.08740530374848994,0.2104892055468434,0.9482157643642136,0.3680003233016448,0.280052589309333,0.9824741133487801,0.5496822738890283,0.8992962799229821,0.5032589163008901,0.3818412043663871,0.6105184382255648,0.4988741051615228,0.737821502309092,0.8673777766820326,0.6207085168971235,0.680660594121494,0.7491202853778165,0.1145238607107718,0.797887455334901,0.9358645751939103,0.3040874471955229,0.2025155649188343,0.9984161966541264,0.7925110806231849,0.8463264413515512,0.7802676085230491,0.6528217806123958,0.8627197834553142,0.0942722654413849,0.8116950284590738
(33,),0.006872412270143356,0.8694556492440462,0.4014558127196082,0.2672235532785625,0.05399070241631153,0.6614292167262396,0.5022048783360881,0.9955155871473362,0.9547646011435206,0.1173895133984222,0.5586442250453052,0.9393253501128886,0.3127789412898605,0.08003292542436623,0.79218585862142,0.301350033213106,0.9462094096488081,0.2342419229474299,0.6373783543260764,0.8276054926573033,0.396426698067289,0.3740144742450935,0.7949565633242806,0.159467609360206,0.5099075058833766,0.4973136301281325,0.2994061005717168,0.8516029055112423,0.9833229944689772,0.5230353607673559,0.2987380449782402,0.3926253964319938,50.15484444444997,0.3157822775944154,0.6589088934739278,0.8771941810184672,0.6577998313015445,0.7047707800290735,0.08972857493873913,0.2874815720934065,0.1565605863841213,0.4999424043579277,0.3756409891808565,0.4545790040558006,0.7541642274295763,0.1234062701535585,0.1547747994492747,0.9247986283125065,0.3510018866054879,0.7575334451140368,0.5505684182932845,0.68987941278929,0.4298865140900232,0.405843834528948,0.794044926843355,0.7331337962579962,0.4096151568830962,0.9351376878266673,0.4365814121064076,0.8837809030450706,0.8086771386965882,0.2423649154945232,0.4357300585934561,0.3752345853926515,0.6495203951191811,0.9266235834205525,0.2275766892775264,0.1970466177129063,0.7306097196072812,0.9156530353962707,0.886919120103384,0.3297949845467856,0.3974576610541206,0.7469297080621067,0.03153118862104397,0.622479878111025,0.295247335696755,0.5982035281952526,0.390159744734373,0.1171149872722005,0.7216262008320887,0.3837065724903529,0.6343146622707417,0.9427070050751489,0.2493286039512429,0.8409596802984729,0.004074462215227736,0.3078796958126365,0.6127925215776447,0.8262253296320686,0.1189227896864124,0.7051330313495656,0.732683041079968,0.5027621517475716,0.1486398559969798,0.3956823666575778,0.3673717860047205,0.09577801273217772,0.5996795058127903,0.07629015625700541
(34,),0.0782088660229063,0.1144143414682227,0.734127257973395,0.1488230121546209,0.2249494671203527,0.5313537077075449,0.1615680469033105,0.5968200442636152,0.7843307083947811,0.064886797824311,0.599880764533146,0.8009465854829854,0.4747625633664594,0.6561995933662085,0.9455575479074005,0.04187294741603283,0.580650635274017,0.9812816785667553,0.3270702077614633,0.2134648244129939,0.5401361704435871,0.4890020308111473,0.6209885487332044,0.4550016055869729,0.1017529182973727,0.2873414133525516,0.770274049231198,0.962947115851745,0.8103749877087812,0.1637773012546927,0.1898231112798543,0.1276723274323924,0.7996264080954287,50.61690506811397,0.4228536778033276,0.5111800542897169,0.8438076378450425,0.3975770481655728,0.588467173315707,0.1770544877694027,0.5531581597567738,0.7618180796438602,0.9033979407025838,0.3372618529620289,0.7367287472563161,0.02759765333716607,0.9858102596319823,0.6290061249219525,0.08874579876678929,0.6210182709041869,0.6226986586623742,0.6909723338631668,0.800133713051842,0.4009227944981419,0.6145491209722795,0.8338448799556828,0.8902741648228293,0.6011612405614188,0.07219506298603803,0.8692506983966307,0.3105434504032288,0.06910741025631185,0.138598720341658,0.9494257128063568,0.178650828765478,0.09485905244085927,0.5211368334312728,0.6031173559282874,0.480879357973922,0.1652687396614105,0.567480505589414,0.2836656779556848,0.1517198974656165,0.3208281729696061,0.8268843021022453,0.08163155269035997,0.1811126622597273,0.6689690990789505,0.0470561495387424,0.6251429674440191,0.9113289375104846,0.01817950934907926,0.6789662300902649,0.5683864915776421,0.9709427574645841,0.4122991216252515,0.3115511133574494,0.05721424972048067,0.9590035083378095,0.7101521806930949,0.6342591496725904,0.5552755309637722,0.3375588910611817,0.260839610260312,0.6909346764532224,0.4474136135999112,0.6059356706898505,0.9960435122112538,0.9093411736599033,0.4216485146788739
(35,),0.9254679345672834,0.3348254480674902,0.05927201868938303,0.3940342714577774,0.4869594718369582,0.4879925099707794,0.8362057285323795,0.6895120002856843,0.4681187775118539,0.7977744823425491,0.3783833531047944,0.07478614175839866,0.7755265892610441,0.2395180792756044,0.4908192463195242,0.2814313042746533,0.6252186256010749,0.8523691953650221,0.3106548955241287,0.1717350247359021,0.2204450901402003,0.7612519031278804,0.07465294979442107,0.5719966266828564,0.06629739631549185,0.5461369243075764,0.02299735953633715,0.85728034835783,0.6903382619305677,0.1265260783703786,0.5851746840662347,0.9492626762791322,0.148694279790722,0.5803970635595256,48.91040007571954,0.645791368282583,0.1758950384199403,0.002468557350870061,0.6348022836591365,0.5636175606622759,0.352576121309103,0.7852929875249015,0.5225610086400158,0.6774289233048755,0.6600376023985558,0.06531216720522982,0.06961907996050953,0.5720525900417515,0.00621615727128976,0.1674443945580395,0.805404329871763,0.9608254943240374,0.983350755710372,0.5153247219797702,0.9610504089534322,0.6035209129365581,0.2571642666565305,0.562454926240701,0.4083971781336972,0.1933990611959144,0.8990338698083012,0.5861295376613036,0.5304084954904621,0.03354250101537005,0.4687847082944986,0.8383828190417354,0.8117725412878535,0.1588098175543398,0.6597461738094057,0.6177861221583365,0.9557388726614162,0.9717736932272274,0.6014666614955075,0.480386149291639,0.6594204695603958,0.09100840369335463,0.2581782602554842,0.4359399413111623,0.7430969987257572,0.7600761905822331,0.8415047511297131,0.1331182984278093,0.2717874767769513,0.5099939475594678,0.879062008711353,0.4230052698255849,0.9022847884432578,0.5075626573897147,0.335940471776911,0.5675401768020614,0.3933112933630883,0.6593125954513488,0.1454994455270029,0.05450986836146268,0.1569351303850131,0.8287976244605298,0.5190849090109855,0.07353208872564486,0.6208555026848813,0.481214906647696
(36,),0.2909796341235811,0.3591010357718994,0.659246674901474,0.4865206016504317,0.06706870951358979,0.1611056270569777,0.5377858385990113,0.7999488649334263,0.5087035135562243,0.5757254173214421,0.6301929115347125,0.3031655723501198,0.1259211422724984,0.8116322398366284,0.1649086355643721,0.6588888233565255,0.6190656744387572,0.6223238339759514,0.03808047668763866,0.1426024098154582,0.4012888327645971,0.3015710222101844,0.4332602734119212,0.6184157572661174,0.8431040258469793,0.1112802016555918,0.1705871730280117,0.4954961826450051,0.7043194612132159,0.1492292524999967,0.2956419045846185,0.2590071572745795,0.2785546345262825,0.327707265201966,0.1054365456522173,46.69027813038599,0.006996122643769052,0.4952025772416309,0.8179276278404661,0.06459934053527397,0.6585919756609632,0.3402454318804776,0.2714688273052451,0.8811097096000937,0.8557404940084569,0.3841792795454915,0.5296066294350199,0.2376574849163972,0.7139671220603053,0.9388727614422818,0.6175195883194173,0.198672470764834,0.2901579841978856,0.5558166819399951,0.244592503615997,0.4970250189254034,0.3674740587811332,0.8776167662150978,0.5733920708590949,0.2048240001801772,0.1772300453387756,0.6127873189537013,0.8357018898811936,0.7494941812853358,0.8513569229503399,0.2611460364374051,0.4471067165736615,0.797786637125646,0.06509632970054476,0.2913355218708981,0.7445870931428791,0.2987073119930188,0.3220173944549227,0.4978084855046993,0.6813016718526367,0.691778434871538,0.3272067081913295,0.1133631702720216,0.2784985304340717,0.9932379431951619,0.2428104819285137,0.62495516168295,0.3035958303539627,0.2260671200751846,0.8239183585952752,0.3835761076834628,0.609653206865752,0.7887005409774324,0.5822910907598773,0.1784905950138365,0.4433377855475931,0.3893511397114236,0.6226313184015226,0.9491572457617026,0.01356701265935298,0.6151081778034354,0.4461955751255243,0.9239683073318087,0.7963032140799162,0.9979276610407775
(37,),0.3182723830966033,0.1192092313773441,0.8244358336101469,0.7548692858230571,0.9713631467228514,0.138316059349733,0.6284430073824173,0.1074132086842347,0.4935942668504801,0.204961846624634,0.9705669876850317,0.2221883374312503,0.2849698711259702,0.8175082259963513,0.2093353938801883,0.1895174198610987,0.8124409092143526,0.7880446526821385,0.6135866171931206,0.04670449713703539,0.5050811184985753,0.02863237618534434,0.3437980654835598,0.4190920576361194,0.470025068073006,0.5867098690715941,0.182476743446642,0.7368303710624445,0.1981139910422151,0.9598209254555461,0.7268722402864156,0.2614294307461283,0.0522930673016373,0.1863526408850911,0.6438317260463567,0.8366076704265627,50.19469679551006,0.02068574803116069,0.6217973040886301,0.2047427364003206,0.7717966609305664,0.3757484852750942,0.8613623980531205,0.06692910679188555,0.04965862801134709,0.6459685277436552,0.4749843122234946,0.4135692909498631,0.5610335204842479,0.3006363597138245,0.05863606686549309,0.669437364748384,0.4588610642075771,0.07623897290084906,0.2969653864860517,0.3064097641651766,0.1821333119054659,0.2774054411613587,0.5736147784396987,0.472273807205093,0.03653945785686223,0.07083294296492824,0.6872223870126507,0.9743307076420632,0.4681753173098116,0.6402052842768317,0.005183305000982778,0.8194925025418337,0.02836233761482045,0.009693580731766856,0.4497220562026339,0.1231071309956277,0.1326197318652519,0.1927096075740218,0.3188676809317181,0.07226614576835381,0.5781688228927108,0.3271611387116425,0.4899837369787591,0.2212043894388591,0.9795033008059244,0.975163584668925,0.5551425934291059,0.728122897130002,0.8129218214497915,0.2864416878447899,0.008163220699172236,0.1675063542667732,0.3588160082586084,0.884851037584936,0.995824163805337,0.8131750538568823,0.9755561157880853,0.1744439350158805,0.0647613652939146,0.8688250976093013,0.1369830434744832,0.7759922759838985,0.3246179434040666,0.9540327862146802
(38,),0.1738478083409758,0.1026990967627439,0.3560923028090396,0.4012323376793325,0.4615817971467511,0.5564009604623336,0.5912427895227753,0.5091141314786591,0.7599486687494011,0.4705970076604881,0.8794851610076738,0.08014607500096615,0.4443470422195243,0.009246912306846183,0.05699729377212868,0.5755907826095154,0.9144797713394139,0.4389542307863872,0.4896959297097138,0.5803821982014391,0.6131564537274339,0.2290280483026471,0.9578805533483918,0.2077045659097776,0.9327696741993735,0.1986601723649875,0.5664149993910541,0.4764057991780961,0.5451217608918251,0.2946473389532078,0.5921052365838023,0.1419060311653183,0.5586818300035685,0.6437993377721838,0.6687372275906165,0.02136846252567154,0.9481609811268962,47.22300050458789,0.8724442799858539,0.5331277555597557,0.00940253449998645,0.8126403418984829,0.4357563378249376,0.776889666358855,0.2412649384039648,0.7572601135529601,0.06427464306956301,0.8726287238052785,0.1018292989456704,0.5834642057407686,0.7382658258835597,0.5393964089251895,0.3344230090097924,0.9446600538142178,0.02871701094250058,0.17036774601984,0.243362016928616,0.3841837402478063,0.5896360221881688,0.3453454774153963,0.6616152863361087,0.7560077282882762,0.845322064047123,0.08369066087900748,0.4914504227675781,0.9273624693136824,0.6475537828363596,0.3433567339603267,0.4217913087257379,0.6988343631161328,0.7109954405035557,0.7399187124558725,0.4881277828651123,0.6757466202695883,0.7488647554569332,0.009162904843153618,0.6847056187148808,0.2535349073092266,0.1455946094209404,0.5269485633159431,0.6897650880413873,0.121597761398643,0.257076466030825,0.1541591825795086,0.2008892618154214,0.999886117353073,0.9459834057615333,0.07813065827327312,0.05863796500803949,0.2640922852106096,0.4740178558845983,0.5657476329513204,0.1694336814347791,0.6401956141270578,0.1726942526025751,0.6120972937218729,0.1665525931270966,0.560881297137727,0.9496817726044915,0.4429246624764231
(39,),0.154262674452655,0.5408684078121722,0.692332566494232,0.7565636387555159,0.924497572262264,0.08005305496402731,0.07242479077579121,0.7669160042527657,0.2686731606186633,0.1850303347857741,0.3024164991004217,0.5910323293547064,0.649513378346818,0.9232530129474711,0.9322615389867739,0.8791057425632396,0.4177548020474992,0.1864521378320464,0.5274931684426921,0.9426571158735049,0.5031260795736625,0.09356672411246963,0.2817563679776758,0.2887790675058398,0.1771623908840812,0.5991416038706348,0.04172018964943092,0.1897689986901877,0.5392121191625749,0.7147763582297044,0.3041188289721299,0.685196155709606,0.9253395625011518,0.04198073368071067,0.5695395399127775,0.7484551289607231,0.4744637266005712,0.7696852605019864,52.90614343536178,0.7077459583661201,0.3183152631611686,0.218963606026631,0.9564415218412646,0.9122939392915065,0.9388224020697947,0.6591352083676211,0.4018961764589699,0.4043750538078076,0.5747689254987534,0.09494826275340043,0.04386276149106393,0.628074300153241,0.09235555330709738,0.1876711469086099,0.1917021422721136,0.6733411395091408,0.2937750228066649,0.02791871031143684,0.5872453708598001,0.135939250171758,0.9805313899250093,0.3325668397504939,0.5070612249363289,0.2816174434704717,0.761022136355232,0.4881364766432104,0.4210921257330435,0.6275150775595607,0.3564332750167752,0.484570567620399,0.5334946378672043,0.7737162321733136,0.3441064993736505,0.02093200358192538,0.3895980699946486,0.399140705807318,0.7587994078226499,0.7521180437305512,0.4040363925419918,0.1261141129659011,0.8614551936797141,0.3808756821661632,0.5880027007256299,0.5401401297497966,0.7662113228578307,0.4695414792870305,0.7971743984453284,0.6970490386384544,0.7289155923097443,0.6859801038105199,0.5254955129000949,0.05122775357776849,0.08523341479238246,0.5964965273689388,0.1360878056060215,0.07258684954831483,0.8098266282147046,0.7231456860763884,0.2503745683093739,0.4629849801604674
(40,),0.3116600038189344,0.4648382940433903,0.1768884037978353,0.006173905653893983,0.6412648625866324,0.2226263554586335,0.3454025063281375,0.5389051660577495,0.06029461022266275,0.3717872661874375,0.6454653756785319,0.06008496294303568,0.390604202276821,0.09072456294079477,0.8731036099602245,0.4938234468124325,0.9473325734439317,0.8671158302947615,0.2143783112928538,0.006193569372644125,0.4977846404853838,0.9530344454591417,0.7875042160499788,0.2800061123547808,0.1666180564947858,0.1790143272546753,0.1564289652502898,0.622491216130081,0.4003676007910517,0.7417367395756153,0.4690350762419289,0.08200677523815177,0.1311493632246566,0.2220817885683355,0.4371505092921203,0.65526728462244,0.08173240212742443,0.6228668842404295,0.5034223141811262,49.58511889284257,0.6238554507651601,0.4550283940390318,0.3276563419382605,0.242218781944354,0.8835626370010586,0.3997445726700837,0.07958038879665807,0.2402042227686987,0.8985049610115943,0.09571110788482148,0.261596654807098,0.4763832792822637,0.9308184313352171,0.2346489832935446,0.4099578878421231,0.7115789314734144,0.5308707059012939,0.2812856453217729,0.5356433468918211,0.9140799846422465,0.9714541010569185,0.2861970219156575,0.02275731838335193,0.7494210547211846,0.7029995411291547,0.2910169206407884,0.925450737478182,0.8696394351353991,0.8065156123526962,0.2366064627839461,0.2341778534874848,0.6240411821070561,0.1062197049930755,0.8913717591117805,0.9141109789680608,0.8830315546896449,0.3391756410837604,0.6411660182384168,0.1041330318804419,0.01407848719426173,0.5349962269191388,0.6677473312297183,0.9124644148286507,0.1934541331322625,0.7191296018657237,0.8563905764788393,0.5824787389744908,0.7949475874717388,0.9458886821018314,0.3391308828346499,0.1354199500146303,0.5034055542664758,0.1531134499543594,0.8393024546505911,0.2383181458547126,0.4367257782229415,0.4386910175000803,0.2660578966145852,0.5025711543221184,0.4653801885158403
