index,1,2,3,4,5,6,7,8,9,10
(23,),-0.1606205040509538,0.7369869964263766,-0.1641736833123214,0.1585590694788359,-0.2139473154786138,0.5476967496356484,0.6542525238217521,0.8755090914859702,-0.3753510336769916,-0.123725733759303
(24,),0.3156799725031912,-0.8550019448478191,-0.1657794573627862,0.0893445927878676,0.06505497944508043,0.2195626419510275,-0.2943119016913082,-0.3167879862673104,-0.08986630783830046,0.1612265037172682
(25,),0.3883416376895129,0.3467229129735497,-0.1686249298055964,-0.06707128520543498,0.005366393587958263,0.6565994270891038,-0.005589617729783503,0.5641150573507091,0.6601801254662079,0.06784087556041718
(26,),-0.1234446877947855,-0.3446073199046893,0.8167662481768492,0.6226717012772557,0.1483549374367757,-0.7551561712619573,0.4384833840479117,0.5527550786398754,0.445304568258027,-0.06931253975614482
(27,),0.2512874205926687,-0.4412026073608851,-0.01183121810273885,-0.8379012194755111,-0.3556663590409915,-0.1627748502044912,0.8278794573675622,0.5307335669943698,0.2468269855571589,-0.2469714460242053
(28,),0.7296148442711394,-0.02212418799922058,0.161252924396073,-0.3417276757950564,-0.05706682167774046,-0.5337407737291798,-0.5682282106952736,0.5357566618473735,-0.01431934328480444,-0.1108429061263909
(29,),-0.2042287586715649,-0.7685964915624472,0.1621043642382459,-0.4366268834764413,0.3417641281376731,0.6904172107209099,-0.2663149460113881,-0.1619622977817348,-0.389623200262437,0.7203800343302126
(30,),-0.4000790180414381,0.8362930424219974,0.1743046474225979,-0.5450542121529273,-0.2387568737256909,-0.6467961222276334,0.5279668269913632,-0.1188690733081365,0.3327164318220002,0.2376906483839936
(31,),-0.4034774818554336,-0.0317024575214086,0.5602231806351334,0.1724302286080451,0.3486180284376681,-0.4372759596200451,-0.3766812442706434,0.2384272782920535,0.2103547435722938,0.04699528865898744
(32,),0.8520569635320958,0.08192939958213014,0.2020283280052894,-0.4829047403589876,-0.7412251673160188,0.1795932062013859,-0.1009423933612724,-0.2914573750533955,0.2002714421212111,0.6655474228843812
(33,),-0.6784394257106217,-0.1860842802300859,-0.1704097061674951,0.3307471459211144,-0.004288803923862272,0.6813321821018309,0.5909085143465348,0.7270468366969379,0.03827343525190341,0.3626396391034149
(34,),-0.3142931015824606,0.20687941055951,-0.1678001764436034,-0.3245371584814482,0.01669425946920766,-0.6020545095337869,-0.1062696275244507,0.6870045499093308,-0.2237400300645049,-0.03580221652440274
(35,),0.436034649116861,0.1327083681105378,0.2886847560747915,-0.1294469830707472,-0.622757108496452,-0.4097464897553619,-0.4604661274385715,0.3066964325934867,-0.06918793116943545,0.429368104714873
(36,),0.1058456585807853,-0.04989974771831111,-0.02653972082938078,0.7749621608967321,0.2803645053541324,0.5928026287274741,-0.3027251605988572,0.5189072199955388,0.2225865380740753,0.02396409182508756
(37,),-0.8181676735650695,-0.1312870541518816,-0.1795563649612616,0.3960724253845773,0.002914994428077411,0.04967933214693143,-0.4761214749298058,-0.5082030132869115,-0.4305507884373841,0.4624435233415821
(38,),-0.004319605824247175,-0.5465327435512413,-0.1284586503578183,-0.3580892431737633,-0.02868244289056127,-0.005909438713793791,-0.1311587152969448,0.3443868916169093,0.1584032527739481,-0.2330124452339508
(39,),0.5560052850451943,0.4432765933686204,0.892317282941257,-0.5565728089142293,-0.08226780112442969,0.2543650825067419,0.02357405506319354,-0.006491887325860257,0.08292726110400006,-0.5648497884972009
(40,),-0.4798632654108085,-0.2935657966532774,-0.6095527418552869,0.5952101870333232,-0.3789490062175557,0.1057354153322109,0.1547917756264684,-0.7597638226611315,-0.1437174371004419,-0.6609001104247745
(41,),0.03137439453093319,0.4844032878180222,0.3662530505960958,0.644730694108582,-0.535049259339225,0.9618984555783776,0.0677877328544394,0.5953871248418543,-0.3453539405193216,0.02203135078797858
(42,),-0.3471304860489775,0.7078959824434892,-0.7118522646369487,0.7345087868313277,0.002989965305671305,-0.934466130709596,0.4620806424038115,0.107086529738456,0.3028683467426157,0.02837616742687553
(43,),0.7544046779863353,0.00830632810444984,0.3428287941614358,0.3157584472663313,0.1171854789573538,-0.3155620603588694,-0.2199257839646392,0.5827424016821757,-0.2928383836741224,-0.3191820882117257
(44,),0.3080097721761903,-0.2329085641526402,0.3426431503264603,0.2526486721248835,-0.3266084201154963,-0.4126060660279894,-0.3497708172639754,-0.1806693563759014,0.1189051250084048,-0.7374636556643239
(45,),0.4258297339179746,-0.4290369800625732,-0.766073873203706,0.6924033753996461,0.03306900156681059,-0.3094526838533401,0.1236190230087546,-0.6324757874209281,0.4785483327302497,-0.1641282711268457
(46,),-0.3845772510790262,-0.0424157101206476,0.6829031132774297,-0.1352257557090512,0.3334432980575821,-0.004557915472462315,0.2127414229564195,0.1537313701891394,0.7871800841306286,0.1075498238556927
(47,),0.2069924624133259,-0.034659138314452,-0.3259535576741049,0.2022764127551915,-0.2091061296089417,-0.115298468724095,-0.5069391740691511,-0.2443553996956002,0.3564894532051395,-0.6759583030991387
(48,),0.4024435442029189,-0.242470226041597,0.3823570242989376,-0.0849016564287749,-0.4107542214771054,0.5787181244465701,0.3145477121581778,0.07312692408666872,0.8034878168307765,-0.4248528818754973
(49,),0.2779688874314928,0.2170741490817756,0.6993535695375501,-0.07252094699801936,-0.3901327536122703,0.58017648200565,0.1504725837300067,0.1774935484829003,-0.4703488456631262,-0.7471785057373908
(50,),0.2148163213243076,-0.3216529539706502,0.1726352131659491,-0.01362003044820081,0.0002090571877040315,0.5649470271276515,0.3188558119117401,0.3256244032204025,-0.6075625456258773,0.00342308301202722
(51,),0.2350599389703713,0.1795282056366484,-0.08536065522009062,-0.4186005094549408,-0.5407453756752132,-0.063417158550124,0.5554969218484922,-0.06941697694808757,-0.09320256693879736,0.03775630922911843
(52,),-0.6413035644843372,0.2743669502034884,0.4707529866452023,0.4233164550775692,-0.2750274568911725,0.3445934417040042,0.4862709348245212,0.129929010888756,-0.1006479612356903,-0.01826245702256631
(53,),0.1424194829942737,-0.8314922816080903,0.6398416974064292,-0.1179827580370006,-0.263389046671725,0.7327230554593978,-0.1538144017449917,-0.7448109255815633,0.2981354270869732,0.4700058611708026
(54,),-0.405268476795484,0.07585757884821287,0.4903350426069043,0.5051926477218053,0.5966567142092041,0.6793090481067239,-0.06219980119887999,0.164414234885282,0.03488554628494211,0.3686328982622237
(55,),0.1102793028035601,-0.274656430041765,0.2800281954660466,0.6375330086696939,0.8989245141153435,-0.1116516244453616,-0.2439478631223855,0.6381550735466953,-0.500852096471089,0.6232319545334138
(56,),-0.5869662057320806,0.144657251967408,0.4084889240911245,-0.4029080123771524,0.3582703275934197,-0.5983727757955803,0.1223133619571033,-0.6584335416492548,0.623316342661778,-0.452752638150731
(57,),0.03660478490702114,-0.06868122038509972,-0.1244269497394981,0.2770835937295084,0.08513439214188698,-0.3926149231357631,-0.4197071028234881,0.3245210465968633,0.3077592544004113,-0.261989987162296
(58,),0.5141647272937837,0.02603583606239301,-0.5437913172231783,-0.5179091093724998,0.457998270549719,-0.1726792501330033,-0.7354281743086116,-0.05494988835657721,-0.07567286682907226,0.1955958690700466
(59,),0.6350440510750315,0.05197886760247819,-0.9040332271069761,-0.173994222870438,0.4777689869526923,0.05634488970128387,0.7755938129021572,-0.7732013121582526,0.1447402145084022,-0.06982114968431008
(60,),-0.1840519163009793,-0.2276684174052162,-0.5120486040753672,0.4712763671164308,0.3978684891413306,-0.5335368603450703,-0.4959019890001565,0.7724190616670994,0.515277821864495,0.02987695156284209
(61,),0.33377327318173,0.001270674882218152,-0.412576135250505,-0.2101500302734051,0.8561001066105166,-0.7161886196007679,0.1400091860093439,0.003075281391207274,0.3419559515222131,0.6194776886517736
(62,),-0.3297962899285112,0.2615304425044451,-0.1971374668008796,0.06923668751383238,-0.4857295575324768,0.2184248330662615,-0.1429264848391698,-0.4148566141183902,0.5610271270661525,-0.2398454295961466
(63,),0.07424300215571566,0.3733873014693231,0.3534708057908761,-0.1819509592331435,0.7137708522477835,-0.6155247669178059,-0.5642590798088756,0.102214910203804,-0.2251778355337298,0.00891066579663019
(64,),0.3323852963924828,-0.5759566696243023,0.3443973700309079,-0.6813645390786596,-0.5570879206970907,0.8629928589872061,-0.2747203912115446,-0.809747326977244,-0.6341777240483174,0.8529457127859477
(65,),0.3533248867609547,-0.506544091376586,0.3941543398052559,0.5034405914716297,0.3114870233010136,-0.3625766377178277,-0.1362192713788447,0.01072034315867365,0.3642919102200258,0.04324167805818418
(66,),-0.2337927224556161,-0.2654271172799566,0.2385002152011108,-0.6124105339728019,-0.4219982879649611,0.2044170789635768,0.01295312773349531,-0.5004377311043069,0.5937681270792338,0.1423936977719703
(67,),0.9227785003174472,-0.1782432144431529,-0.2202331896710773,0.8480013780605151,-0.2079840592690312,-0.09089395595700067,-0.1679969321946532,0.7356983980659098,-0.06732735231984757,-0.1346153168550621
(68,),-0.773302396746942,0.3035352258367976,-0.3601260333802488,-0.2396945746830322,-0.03750975591769969,-0.2121927057260604,-0.04822179999692738,-0.382687141859552,-0.2206574818452381,-0.3509851751554051
(69,),0.434924354831575,0.5859205466657162,0.1526916865061075,0.2704880549526467,-0.1091664912007772,0.3914926043400425,-0.6675215363544349,-0.07029744114684072,0.02381322007169103,-0.2116321883759464
(70,),-0.3877201106764128,0.06132470366329079,0.06586842748443433,0.8511915516493499,-0.1971504514723733,-0.3031161310659791,0.4394741850145824,0.1863726532476444,-0.4600754939098365,-0.6030533598797798
(71,),-0.2114202911974454,0.5153137275092512,-0.6483140271175387,-0.6403014972412857,-0.2429644941971559,0.2510090370143014,0.08521870012843846,-0.002154181297685853,0.6135019715100297,-0.3185091773242545
(72,),0.9240700918697651,-0.1120293879066997,-0.4086658011687925,0.8268257365820851,-0.332546736807548,0.09133415239309328,-0.688341860137118,0.04801073465754635,-0.2100680883813261,-0.5637153505633357
(73,),0.3901670239662193,0.103535406645437,0.3459221248538984,-0.6481553262205346,-0.371940137711887,-0.7201415799643529,-0.01594522165300011,-0.5822834228666407,0.3084223813264287,-0.54134904393452
(74,),0.1943328658252642,0.4086576033742599,-0.3559016567070254,-0.3695613827925371,-0.545998892155961,-0.5930179486444674,0.1685163919131231,-0.001443679472463183,-0.09883146585659722,-0.09255650693359779
(75,),0.7033257063462273,-0.561792859129765,0.09040384529123963,0.4465028560699323,-0.241810168684105,-0.1970703215322724,0.2249501206221419,-0.4678232330933241,-0.1670337741081281,-0.5201260238374531
(76,),-0.5925909847345702,-0.2976499847008931,-0.7409501282930666,0.2838218221062028,-0.2717224036287229,-0.1850806152463497,-0.05860803647221091,0.6619862897119473,-0.03162458845753111,0.4726067735086759
(77,),0.08215088653021256,0.4189762899247166,0.07897573547256989,0.2175314933949047,0.04674549842624,-0.6486272653834103,0.4549890783807963,-0.07781056792998464,0.1751632422256875,0.1082412135897616
(78,),0.05118806023811373,-0.02048543833430705,0.1898742264937232,0.3999194390701361,-0.1708846140926717,0.4452200449502706,-0.4315643452313449,-0.7530732305558763,-0.3466355170002094,0.2359618258749742
(79,),0.3378208074461834,0.1309512605543429,0.2960007311869727,-0.08220625431495387,0.3967155028555314,-0.110936920662466,-0.02684211532028791,-0.1423019627134477,0.4158458072236476,-0.3707847448396608
(80,),-0.01766317938972173,-0.2690815177521625,-0.2389882881406886,-0.1800910364472352,-0.486113950356986,-0.09247030266470546,0.1593325080405131,-0.1242379928656984,0.2738685851312833,0.2219301330598283
(81,),-0.3039596233596599,0.02633893510004037,-0.2686735723369162,0.0410780578710986,0.5816111873830918,-0.5922251437774531,-0.08334839042636827,-0.5733279129825095,0.1689426852695352,-0.5829180309896651
(82,),-0.2221411824094646,0.007642531409283393,-0.07238910716169947,0.4371019207319021,0.2425290583610472,0.01602185695938882,0.08024009368822371,-0.6378837314418508,0.7829511294268342,-0.3393553385994179
(83,),0.6152263578577482,-0.3841413623453031,-0.4807949120106697,-0.07344227553520033,-0.5265668526833269,-0.01105803921073556,-0.0151979691489168,-0.2029362390557632,-0.1548135292733432,0.4215606302796335
(84,),0.8453677821794556,0.1508276106965215,0.8162932004179367,-0.3801117335695101,0.5373480176504555,-0.4521111064817993,0.05523084772977904,0.2547407541267306,-0.3506925911145611,0.5080616504726014
(85,),0.1605467074248622,-0.4782131413472476,-0.4660427800449928,0.3655511359502949,-0.4074177259370316,0.01597078205691349,-0.5851247815547407,0.4119456723239601,-0.005909917509543727,-0.2203743721722774
(86,),-0.291757995940376,0.0842864752600885,0.05790934062221564,-0.2383975094015506,-0.0332423904694174,0.4178053653913678,0.4363615072191451,-0.3976655720313163,0.2115277719386001,-0.4584503768891717
(87,),0.696599044320766,-0.1613208824922286,-0.3254280248657236,-0.02320699641409507,0.2556105519601958,0.1340876640467315,-0.3265098793893843,0.1122071145121084,-0.3196519705611603,-0.2088538589884635
(88,),-0.6423903525989787,-0.1042755467653335,0.5678096026999634,-0.5153418379779615,-0.002879290948753166,-0.2131344704515516,0.2134338762295434,0.04659402962008197,-0.2189475618453357,0.4275186588146369
(89,),0.2923527605181361,-0.2669995390342078,0.00537001492490119,-0.06101743296825235,-0.1280064968741276,0.0350258841225759,-0.06291593498712289,-0.03486268474348225,0.1055698242371724,0.3118779518834208
(90,),-0.5290446591341917,-0.4047806362595439,0.6551237156519295,0.7860880172007134,0.3142653368587733,0.7136251410907604,-0.7023210157142563,0.1906637187549798,0.2079494331309473,-0.7435283599519406
(91,),0.6343653808510722,0.0535077759464675,0.4564560831874638,-0.483676999171212,0.1592156470638506,-0.7103173697254308,-0.2498790824500966,-0.4608614271007231,0.4524959859535273,0.3590753578880877
(92,),0.5589859537472073,-0.5797307132884228,0.4252193092983866,0.7667045821160074,0.3176862038003107,0.21508270935787,0.2365272410352025,-0.3270343807050081,-0.3828112987335327,-0.07474450365198637
(93,),-0.9630983486116739,0.6634345778845568,-0.7401895248109729,0.006898210997851262,-0.6530193242481275,-0.2725777751724167,-0.155272689800627,0.7284128367313175,0.6405138773806252,0.746914965274643
(94,),-0.000330382789180933,0.4450639487734546,0.2618476242373898,-0.4938509058232374,0.1248827189507904,0.4523417536309235,0.4826602735545752,-0.3351123602065567,0.4578653266576285,0.3259139765698836
(95,),0.07328697132815998,-0.1532060368279924,0.5615098897469372,-0.1729237837811576,-0.7320902414014623,0.5740214114822868,-0.05908570637662958,-0.3129995012811287,0.5423532626622297,0.7401233218189645
(96,),-0.4678758109735202,0.7552081702449006,-0.568039962124403,0.5355573799220649,-0.5512100845005166,-0.04682944470910022,0.4114148408701362,-0.45471449195123,-0.3439464374131427,-0.6510477330119491
(97,),-0.6176494255340049,-0.146641009345351,0.7594713178818776,-0.7014425618801813,0.06397171089195762,0.1220406288280861,-0.07916151720124567,0.1166288873095879,0.1186061086462418,0.2408262105215905
(98,),0.7592723984635058,0.7132573785899108,0.5972669643795951,0.7586380998226623,0.1679018418072057,0.3350909601020009,-0.5402375931643775,-0.5759388736599502,0.2129817453939007,0.3376468097492227
(99,),-0.2174924342622224,0.5321159177682323,0.06099263510548719,-0.1278355380199079,-0.708123796866257,0.7597961052450102,-0.07171139181742459,0.03519513243224032,-0.3218594703413207,-0.8710558346146746
(100,),0.1067826008160613,0.5571876059066666,-0.7347464517657128,0.6293703927243743,-0.5628921348134692,-0.7074829072943807,0.6081640586021169,-0.5686128204741207,0.009458868562412182,0.5658542582451531
