index,1,2,3,4,5,6,7,8,9,10
(38,),0.4717672895035142,-0.5858562361482373,-0.3617499013020073,0.1932336483367677,-0.4962390449612319,-0.3288638582433194,0.1443891533263824,-0.01056751935956546,-0.1551904700936531,-0.1931120317182403
(39,),-0.3372303176242668,0.3255056605487011,0.8200759189481425,0.2036300718015069,0.6586405012938586,-0.4473865677662426,-0.2168821214775315,-0.5182315335901027,-0.1349406869334996,0.672599051064926
(40,),0.2332947010358895,0.02039461961093814,-0.4892216897506745,0.05158091520162952,0.1685822861432396,-0.02115876217439651,0.5122001311359223,0.5193420210901437,-0.6799485590995411,0.2212556664752736
(41,),-0.2505684648749257,0.1815770922507185,-0.6905897121551824,-0.3181677313686931,-0.09445721274187013,-0.4797097645669598,0.1041153850082015,0.07346134445365438,-0.1215057379409108,0.5739116337996728
(42,),0.3208184560521742,-0.313721552270989,0.5933742382274805,-0.4853354495367186,0.6619906738212396,-0.022984567906153,-0.2518032771779554,0.018647038691604,-0.359040988729904,-0.3415708520170473
(43,),-0.4200966062124986,-0.581426263145818,0.09226399048941442,0.1608725663210727,-0.5113008112793804,-0.0835595399375374,0.0001802875423345118,-0.1973765345076481,0.5037523312266812,-0.2391070524049191
(44,),-0.1737140266510844,-0.6468365508820035,-0.5807550810213348,-0.0402469428326912,-0.4801721829500784,-0.372407836703205,-0.3494537639329675,0.7217464655349128,-0.5163114013123342,-0.6510445809396211
(45,),0.3845345278566568,-0.7290789958785618,0.1701775477724078,0.02089970906041216,-0.0480472759111118,0.24391153370853,0.1100102566997411,-0.08596149436647738,-0.1206320280286688,0.7958484753776863
(46,),-0.00167616380025315,0.04199092904880497,0.3216370400855693,-0.2034162399549967,0.07663935692388613,-0.3769123979861243,0.3765838516520626,0.07397385845264703,0.1575730872165549,-0.8922541698235362
(47,),0.007959259269708557,-0.1051888805255485,0.1899954921598834,0.6266768714696929,0.1374889758336222,0.1252575309485993,0.1396424113356357,0.3009336406940497,-0.2553195509648315,-0.3410671308291187
(48,),-0.3174944746401211,-0.05374787885304244,-0.2239104819082097,0.1117847691928555,0.1966328310379468,0.07669925023725904,0.3895234360914233,0.216241573843958,0.6246433339935991,0.8361158322234152
(49,),-0.2731073095092672,0.1713421047183685,0.293412044019209,-0.1655535480082776,0.6004609654009849,-0.5515318031767613,0.221581835793436,0.2800924661105436,0.4461043925893666,0.6623466051063478
(50,),0.1054981247742751,0.7165755602534246,0.1486656184712657,0.1001935190372736,-0.004950985786358719,0.09462313436624392,-0.6925342894017051,0.07358916506554314,-0.1055936424462494,-0.1438100716916896
(51,),0.4551283344271352,-0.3265524046794592,0.7701314064716643,0.2390630623133998,-0.08620867021001477,-0.1401677672233881,0.6425452590149197,0.0234780954609673,0.768771179497641,0.4124719653584423
(52,),-0.5650508992710517,-0.1902704643499215,0.8030552869389613,-0.05655777456727107,-0.132529652055527,0.08826981091489197,0.08865876685375729,-0.7655161197176652,-0.03457659600225127,0.4657974482983472
(53,),-0.1765734988778885,-0.2223649003068321,0.8061809452820902,0.2845675955288756,0.2378858781275813,0.1792861235640589,-0.4975500488116855,0.7364444825817017,0.09552552498305394,0.5686355932389018
(54,),-0.105913949579008,0.4644345463215309,0.224301433804504,0.5135395485578704,-0.8686069987315688,-0.8025147069092536,-0.09024385948710373,-0.04564256863704175,-0.2868092694832558,0.03545354181457849
(55,),0.2609582860211188,-0.3814327143860216,0.2580898457719543,-0.4368754504478765,-0.3450103833697782,0.4987346679668682,0.3973590620830832,-0.1133381901536107,-0.2748983756668911,-0.3568822881495997
(56,),-0.1307982459856163,-0.2399816633557733,-0.09896864032546598,0.421895760210353,0.0185602009021352,0.01556146595394081,-0.2324567155595958,0.01327741638017699,-0.05214725559725605,0.1568601899154885
(57,),-0.005426490453981136,0.3744779555241549,0.3459719819158386,0.1005878598743942,-0.1629957103225666,-0.6927265922921666,-0.4840379837962674,0.113255291651019,-0.02438924942112408,-0.2436463058541262
(58,),0.1480346401566792,-0.0607532132656875,0.08402755938965561,0.4882466647350707,0.2640878794615245,-0.02359257622018962,-0.5541694250960745,-0.04230592353778417,-0.04343016728200005,-0.6940463938114145
(59,),-0.2916168696236,0.5897095084584364,-0.4416110268518309,-0.3947358416601778,0.2696613682528687,-0.2255526441464978,0.1662514131573695,-0.5212231344745468,-0.4488344164737634,-0.6887791893846326
(60,),0.2279125672038753,0.01855668820862877,0.06923898920835142,0.4795183141173557,-0.3790510907227054,0.2951879568875329,-0.01459573943368364,0.3266655727559948,0.01853989240319154,0.0435102085073425
(61,),-0.2561961356117483,-0.9139723145795543,0.6221919777590008,0.5872908813949238,-0.1893058182547806,-0.2372654452283131,0.07379655269253352,0.657039599817228,-0.1266901875774944,-0.2557153103611846
(62,),0.03873599226343127,0.1966455286121067,0.6471414993050701,-0.2337492623029102,0.3517179160641021,-0.1286533602367665,0.7212290820370044,0.04753702358415124,0.06766149985180306,0.2325030532581082
(63,),0.08284882246054909,-0.9363235956236291,0.4156572416995128,0.1633552952528846,0.01850909306711224,-0.06877546382085131,0.1399730483306197,0.3532718049398021,-0.08150552311165382,-0.08647866208791638
(64,),0.7220874005492542,0.1671623747208694,0.08795635671839352,-0.627517479776513,-0.2731727997840168,-0.6279528855070258,0.1645214710905943,0.02504821291277803,0.4593038209852353,0.4706681712472247
(65,),0.213561882911892,0.5702536993300629,0.1663615120141577,-0.01504220429111242,0.4730387132944485,-0.1181552256175529,-0.2643429310052786,-0.8842118950804729,0.07036658282699215,0.4727857677997873
(66,),0.01721233657429633,-0.9430945703443154,-0.06937434932595396,-0.4963579526291517,-0.2570327751555431,0.8365736327145858,-0.005695053461003213,-0.02991440436100734,0.1276233474428307,0.2080518200764094
(67,),0.4347477638644757,0.2911160511866828,-0.1889319535328937,-0.07152506920221269,0.4238741081121852,0.1430867489877053,-0.1389611011894284,-0.8014111970544444,0.2131709062863381,0.3020418897148373
(68,),-0.132841758228364,-0.4178775570211866,-0.2420927261367572,0.8278701807318454,0.2390335087993576,0.737943960363172,0.0195706919431235,-0.08445535299461854,-0.07535510505580895,0.4989524649749117
(69,),-0.1394726715987895,-0.328092646340433,0.004964020102366351,-0.2628170285495821,0.1472621888391016,0.3537112215619579,-0.07162478886979828,0.7106558607877507,0.03437055562556324,-0.1657168223306636
(70,),0.05157994090359264,0.8067898530921295,0.1262583642608241,-0.4281593897813983,-0.6337569753802847,0.4719205235301074,-0.3046994237991217,0.4316982656116424,-0.4919109420569593,-0.170536780775947
(71,),0.4278477321711663,0.2803403875403073,0.6559684227787308,-0.2622428061398755,-0.5408287447588077,0.7138369436634208,0.07609792208053973,-0.2348550186626454,0.3788328614581793,0.3189324529164964
(72,),-0.4777010240015609,-0.04009956832852257,-0.6165967236842755,-0.0893110803539926,0.09556695105496046,0.3388043718594056,0.1368810018194183,0.5285802249785863,0.7072421040286644,0.4259428997564959
(73,),-0.03908695504439441,0.1058082915735659,0.1710352108367366,0.3399128899967898,-0.6616285558597923,0.346104178659733,-0.3516703646007084,-0.09844280974087355,-0.002295997135574046,0.2962885315641473
(74,),0.1613322287878901,-0.7928613384921721,-0.1315022437143659,-0.1054569938654614,-0.363683465358208,-0.1369542555310411,-0.4477033137156339,0.06347854741919323,-0.08422986124018808,0.6382555279735376
(75,),0.5253806256629359,-0.1456158242450438,0.6110629803241168,-0.06908555403995731,-0.6109700857842063,0.1134029192639666,0.475869735518415,0.1685901813010914,0.2868482690016926,-0.03039199173648238
(76,),-0.2826588013368702,0.2620066009275964,0.142031383749421,-0.1247430697820468,0.3406252746546912,-0.3257219195770583,-0.3475547149882673,-0.4557246113528406,-0.07960248483764343,-0.08605890682147813
(77,),-0.3236281910614209,0.149193671918895,-0.1830475166187114,-0.02810614598059757,0.2974213893850856,0.3539137223569185,-0.1246399381969555,-0.1605460010552816,0.2576566056574954,0.3914583208089234
(78,),-0.5093189850481488,0.1716748062685882,0.621808911104597,0.6644028542649547,-0.6360691735702648,0.3169242069988928,0.4202733123979737,0.4728917906424033,0.5231978632164966,0.1147531193567407
(79,),-0.02220895035434595,-0.6521861600315522,-0.03937306884471015,0.1936839706716777,0.1796635549031893,-0.3922636095666737,-0.3034529160390986,-0.1604326250048644,0.4902022152456223,0.04523699753204713
(80,),0.3254196277098501,0.2033105990124932,-0.2774920356238064,-0.5932791586272574,-0.2350117496412364,0.09802634155160805,-0.01176617367015909,0.7033385319055473,-0.3439511499792027,-0.878846094091415
(81,),0.5863899714873475,-0.08347653687804096,-0.553070047725285,0.4650912882059129,-0.05901448344451787,-0.397027372203291,-0.0232517778353874,-0.3482571275114039,0.2429601753141766,-0.3326497764715499
(82,),-0.7315994674286584,-0.3137572353896193,-0.3994395734196764,0.023907285598747,-0.8347102160558671,-0.8124374658741519,-0.1504908607391742,-0.718891005955026,0.9253001181710826,0.1660906353443218
(83,),-0.2103569380305736,0.5708952412345543,0.02576114411411462,-0.7105192526456188,0.4299505860204939,-0.5795582949539826,-0.4364803524241433,-0.8419758649426637,0.1230455192734179,-0.4157786843627398
(84,),0.2084633801281583,-0.3578859353974552,-0.5606742211272207,0.4397516332423282,-0.04116484825536437,-0.1645476390707026,-0.09913409910452009,0.3487822090507606,0.2358160573364434,-0.178213774504666
(85,),-0.1094421903994486,0.4398993949554245,0.03826439595869802,0.4507389089987898,0.4879611491114893,-0.02354367487279196,0.4840102221052233,0.5550049687694434,-0.6047869854704597,-0.1128058302522904
(86,),0.5805766621872155,-0.7105804096428814,-0.1204318168337456,-0.3257494667421443,-0.1113501280935931,0.1528015074459692,-0.5844941376432722,0.4472749324018975,0.4511114775513917,0.16126948983693
(87,),-0.3319029693716821,0.2415650159115534,-0.1885785210666604,-0.8653482552335534,-0.6374036144840522,-0.1998095549457767,-0.4863545223800867,-0.5952950333039526,-0.1277087164514267,-0.08010717763264713
(88,),0.3295011716220292,-0.1670614452688627,0.8406847741628651,0.230286103721848,-0.5613988834770169,0.1469490954861219,0.1742718234878653,0.01795103281106677,0.1749392283629138,0.07795134649690771
(89,),0.3630263322606573,-0.03308215074521914,0.3423434996197481,-0.1493431632943933,0.02662492769838042,-0.3052950495419159,-0.5652439112306499,0.8822390764238033,0.1202652977893703,0.258679374500961
(90,),-0.4881577026997722,0.01603224251374794,0.3816397843424336,0.2499431363452452,0.7088058823658849,-0.3809943922454441,0.2586027806170445,0.482064605974632,-0.5822016566619571,-0.1806217415427108
(91,),0.6400708440442707,0.24064036214385,-0.1937420209217803,-0.162804007904895,0.5839720795617893,-0.5567062015199933,0.2218841018484348,-0.04650145624821012,-0.1568995988017093,0.4785818602927162
(92,),0.119077399803997,0.1862159120994274,0.700951691747817,0.0292474741718054,-0.2558705504723935,-0.4544695943636651,0.27435542289683,0.2386189768076151,0.6426204864601122,-0.2343779178164923
(93,),-0.266460074455322,-0.05875776118693304,-0.3088301446309651,-0.6620200768052932,-0.4643146583394361,0.4404820065863094,-0.3413848112582943,0.001898293493120873,-0.5181029112543256,0.1681972500487727
(94,),0.4096306946889596,-0.08776177456450499,0.733282026201002,0.8735858671540428,0.1014770310566947,-0.1423633763231678,-0.3851900722839205,-0.5781731183107404,-0.1755073575282292,-0.1385955601171326
(95,),-0.3310918718314109,0.07531955261338685,0.4018749581205944,0.1080374552425255,-0.5677225283742364,-0.07432048111626655,-0.1930394605379668,0.8328622325427987,-0.6466656590427997,-0.0246135521189027
(96,),-0.02584727557073374,0.2010020357113067,-0.08068130701156337,0.4600368023275298,0.2569154748621955,0.6541447852680673,0.1433470583981912,-0.315343564643999,-0.6407764760531036,-0.2250132559696217
(97,),0.3341777127288703,0.6157448402501247,0.2326685975686624,0.08250080848482066,-0.2520790055343654,-0.6319421955859656,-0.2108159177337227,-0.3434962646627123,-0.2390133586649401,-0.5589391274066409
(98,),0.2912922605698471,-0.3798761016252306,-0.6118402399535773,0.3835090478095062,0.09099537980951333,-0.4348439064812902,-0.3201569051622213,-0.8436097565769544,-0.6776356279374386,0.1709199118536324
(99,),-0.5554041012602615,0.4169070089421883,-0.4228410727327042,-0.5756778684827788,-0.6158770893866111,-0.2715196483778377,-0.4569386312396763,-0.1579519555022665,-0.815417196683972,0.2037533890436378
(100,),-0.2592304790064759,-0.7344550796404165,0.6300566658416946,0.1697160926533404,-0.4848820179398119,-0.005071282781777462,0.5889260618408085,-0.1134417908280617,0.1252332175140612,-0.03463695327293365
